id,camera_path,device,viewport,timestep,quad_tess,geo_quad,stpa,quad_inst,poly_tess,umap_x,umap_y,seq
110,diagonal_x,NVIDIA TITAN Xp,2048 2048,0,7398.2008,5139.8026,5139.8026,8275.9534,4331.8547,4.669697,6.5779448,11
111,diagonal_x,NVIDIA TITAN Xp,2048 2048,9,7233.7963,5059.9093,5101.6244,7874.5118,4302.0374,4.7664113,6.23897,11
112,diagonal_x,NVIDIA TITAN Xp,2048 2048,19,6688.7842,5033.8273,5059.9093,7180.6066,4227.8293,4.316776,5.129348,11
113,diagonal_x,NVIDIA TITAN Xp,2048 2048,29,5904.582,4740.5947,4740.5947,6180.7753,3831.5351,4.5142803,3.939783,11
114,diagonal_x,NVIDIA TITAN Xp,2048 2048,39,4663.4831,3969.7663,3963.4726,4698.8948,3544.6915,3.3485806,3.068713,11
115,diagonal_x,NVIDIA TITAN Xp,2048 2048,49,3120.1637,2924.7976,2937.5823,3140.0723,2690.2548,3.231017,1.5232362,11
116,diagonal_x,NVIDIA TITAN Xp,2048 2048,59,2453.6746,2420.4167,2435.4129,2447.5251,2214.4274,2.021606,0.07045452,11
117,diagonal_x,NVIDIA TITAN Xp,2048 2048,69,8491.8478,8566.3377,8642.146,7812.5,4947.3601,5.5602174,2.4150634,11
118,diagonal_x,NVIDIA TITAN Xp,2048 2048,79,5882.9066,5832.4001,51.0407,5628.0955,4086.0356,3.3141057,0.7119727,11
119,diagonal_x,NVIDIA TITAN Xp,2048 2048,89,7342.5752,7128.1934,7180.6066,6926.7428,4422.2741,4.182726,1.6133127,11
120,diagonal_x,NVIDIA TITAN Xp,2048 2048,99,19936.2041,21701.3889,57.5838,13870.395,6713.9328,6.3129864,2.8379445,11
121,diagonal_x,NVIDIA TITAN Xp,512 512,0,9307.5205,9042.2454,8918.379,10500.672,5548.6506,7.6987267,4.1165824,12
122,diagonal_x,NVIDIA TITAN Xp,512 512,9,8384.7599,7972.9557,8004.6107,9212.8538,5395.3729,7.988149,4.445361,12
123,diagonal_x,NVIDIA TITAN Xp,512 512,19,7454.6756,6975.4464,6877.9575,8138.0208,5194.4814,7.905212,4.5851355,12
124,diagonal_x,NVIDIA TITAN Xp,512 512,29,7180.6066,6341.3149,6366.5071,7945.5886,4742.3932,6.9943447,3.6225119,12
125,diagonal_x,NVIDIA TITAN Xp,512 512,39,6975.4464,5923.6091,5991.181,7602.4814,4740.9543,6.791342,2.430742,12
126,diagonal_x,NVIDIA TITAN Xp,512 512,49,6975.4464,5780.6141,5954.6494,7637.7857,4542.1512,6.2531586,2.0992239,12
127,diagonal_x,NVIDIA TITAN Xp,512 512,59,8140.1407,7342.5752,7342.5752,8719.308,4672.5478,6.29653,1.7945524,12
128,diagonal_x,NVIDIA TITAN Xp,512 512,69,12056.3272,10970.6863,11097.3011,11355.3779,5697.3564,7.246814,2.6394415,12
129,diagonal_x,NVIDIA TITAN Xp,512 512,79,12682.6299,11224.8563,762.9395,11765.8133,5678.2048,6.829723,2.1872358,12
130,diagonal_x,NVIDIA TITAN Xp,512 512,89,16837.2845,16855.4477,16693.3761,13377.5685,5661.2319,7.222722,3.6039844,12
131,diagonal_x,NVIDIA TITAN Xp,512 512,99,19968.0511,21991.5552,878.2021,13950.8929,6643.2823,6.458504,2.7831943,12
132,diagonal_x,Radeon (TM) RX 480 Graphics,1024 1024,0,1486.8562,767.6247,764.2923,1019.9086,417.1255,-7.176595,0.85736287,13
133,diagonal_x,Radeon (TM) RX 480 Graphics,1024 1024,9,1442.5851,733.6111,735.8568,1020.2416,417.1673,-6.9906783,0.6959627,13
134,diagonal_x,Radeon (TM) RX 480 Graphics,1024 1024,19,1352.0822,691.4864,681.1247,1015.1048,416.9864,-6.487993,0.7123109,13
135,diagonal_x,Radeon (TM) RX 480 Graphics,1024 1024,29,1264.0307,634.9368,627.9829,1016.7561,416.7917,-6.829253,0.38593602,13
136,diagonal_x,Radeon (TM) RX 480 Graphics,1024 1024,39,1076.2872,530.2227,532.3226,962.9458,416.7917,-6.6006413,0.91453356,13
137,diagonal_x,Radeon (TM) RX 480 Graphics,1024 1024,49,818.974,394.185,392.81,794.5084,403.8903,-6.0002146,1.1132505,13
138,diagonal_x,Radeon (TM) RX 480 Graphics,1024 1024,59,720.3365,333.8051,332.3496,682.6498,368.6989,-5.5584564,1.5133599,13
139,diagonal_x,Radeon (TM) RX 480 Graphics,1024 1024,69,1395.7124,846.0237,844.1383,1026.1041,418.242,-4.4732313,1.1435854,13
140,diagonal_x,Radeon (TM) RX 480 Graphics,1024 1024,79,1170.7408,627.2581,24.7823,906.454,418.0322,-3.858038,1.521569,13
141,diagonal_x,Radeon (TM) RX 480 Graphics,1024 1024,89,1321.3531,810.6881,813.6961,915.8851,412.8001,-4.397205,1.1882423,13
142,diagonal_x,Radeon (TM) RX 480 Graphics,1024 1024,99,1900.8516,1895.0879,31.9632,1032.1196,418.382,-4.1983824,0.8005249,13
143,diagonal_x,Radeon (TM) RX 480 Graphics,2048 2048,0,978.8567,491.7194,489.4858,951.7283,411.4143,-7.0013123,1.7024966,14
