id,camera_path,device,viewport,timestep,ao-NA-1-NA,ao-NA-5-NA,pathtracer-NA-NA-10,pathtracer-NA-NA-5,scivis-false-1-NA,scivis-false-5-NA,scivis-true-1-NA,scivis-true-5-NA,umap_x,umap_y,seq
736,path-x,AMD Ryzen 9 3900X,512,10,113.8887,46.1216,4.0073,7.0323,78.9154,25.0666,67.6846,23.8653,2.3426347,1.3151885,67
737,path-x,AMD Ryzen 9 3900X,1024,0,40.0566,15.2438,2.6417,4.1161,33.7048,11.5651,28.2181,10.8207,0.15190406,-1.1733375,68
738,path-x,AMD Ryzen 9 3900X,1024,1,36.0096,13.5025,2.2319,3.5085,29.9663,10.1359,25.3273,9.5055,0.36915687,-1.8551286,68
739,path-x,AMD Ryzen 9 3900X,1024,2,31.5482,11.6801,1.8802,2.9835,26.2221,8.6864,22.2538,8.1994,0.046095207,-2.1431546,68
740,path-x,AMD Ryzen 9 3900X,1024,3,26.9344,9.8232,1.5496,2.4583,21.7665,7.2575,19.0597,6.8731,-0.45549402,-2.6308584,68
741,path-x,AMD Ryzen 9 3900X,1024,4,24.814,8.794,1.2827,2.074,20.1739,6.3783,17.3098,6.0576,-0.96085095,-3.011097,68
742,path-x,AMD Ryzen 9 3900X,1024,5,24.9001,8.8398,1.22,2.0022,19.9327,6.2211,17.3107,6.0026,-1.2812661,-3.3464217,68
743,path-x,AMD Ryzen 9 3900X,1024,6,24.7628,8.7878,1.1915,1.9717,19.9552,6.2786,17.3235,5.9832,-1.0839999,-3.015241,68
744,path-x,AMD Ryzen 9 3900X,1024,7,25.2326,8.932,1.1622,1.9387,19.8885,6.2332,17.3666,5.9263,-1.0005554,-3.0611715,68
745,path-x,AMD Ryzen 9 3900X,1024,8,26.6889,9.9354,1.0495,1.8193,19.905,6.2259,17.0847,5.8956,-0.9781938,-3.0553386,68
746,path-x,AMD Ryzen 9 3900X,1024,9,28.0192,10.9593,1.0148,1.7841,19.9608,6.2512,17.1307,5.9318,-1.5548167,-3.6583087,68
747,path-x,AMD Ryzen 9 3900X,1024,10,29.0312,11.6962,1.0044,1.7669,20.0775,6.3048,17.2259,5.9823,-0.81964886,-2.8460376,68
748,path-x,AMD Ryzen 9 3900X,2048,0,10.1327,3.8439,0.6611,1.0327,8.5279,2.9086,7.1513,2.7235,-7.101507,-6.0858865,69
749,path-x,AMD Ryzen 9 3900X,2048,1,9.0949,3.3994,0.5599,0.8812,7.5953,2.5394,6.4003,2.3981,-6.9983454,-5.9827056,69
750,path-x,AMD Ryzen 9 3900X,2048,2,7.9695,2.9373,0.4728,0.7481,6.6278,2.1809,5.6394,2.0667,-7.0179214,-5.785456,69
751,path-x,AMD Ryzen 9 3900X,2048,3,6.8198,2.4792,0.3876,0.6174,5.6296,1.83,4.826,1.7249,-7.332352,-5.2526336,69
752,path-x,AMD Ryzen 9 3900X,2048,4,6.2837,2.2126,0.3209,0.5191,5.0791,1.6011,4.3714,1.5225,-7.4475203,-5.487087,69
753,path-x,AMD Ryzen 9 3900X,2048,5,6.2814,2.2203,0.3058,0.5011,5.0344,1.5768,4.3649,1.5028,-7.275773,-5.7228155,69
754,path-x,AMD Ryzen 9 3900X,2048,6,6.2742,2.2093,0.2982,0.4929,5.0018,1.566,4.36,1.4944,-7.0864706,-5.3429947,69
755,path-x,AMD Ryzen 9 3900X,2048,7,6.3681,2.2418,0.291,0.4855,5.0212,1.5561,4.373,1.4893,-6.714909,-5.523066,69
756,path-x,AMD Ryzen 9 3900X,2048,8,6.7415,2.5005,0.2626,0.4546,5.0163,1.5535,4.2964,1.4795,-6.590135,-5.293085,69
757,path-x,AMD Ryzen 9 3900X,2048,9,7.0835,2.7465,0.2545,0.4455,5.0185,1.5624,4.304,1.4895,-6.2528353,-5.400817,69
758,path-x,AMD Ryzen 9 3900X,2048,10,7.3152,2.9216,0.2512,0.4402,5.0461,1.576,4.3166,1.4111,-6.438973,-5.1640363,69
759,path-x,Intel Core i5-7500,512,0,59.2326,22.885,4.1482,6.4295,53.788,20.4417,40.3367,18.568,2.8125594,1.7554662,70
760,path-x,Intel Core i5-7500,512,1,52.0078,18.8781,3.3059,5.5425,48.2961,18.0409,38.892,16.7697,2.4388573,0.5285166,70
761,path-x,Intel Core i5-7500,512,2,46.3966,17.5962,2.9241,4.7954,43.0823,16.0659,33.3076,14.3077,2.0581274,-0.11168289,70
762,path-x,Intel Core i5-7500,512,3,38.3801,14.7763,2.4239,3.918,36.5329,12.9907,30.6772,12.1905,1.3099141,-0.9485326,70
763,path-x,Intel Core i5-7500,512,4,36.8407,12.9262,1.9287,3.4484,33.673,11.9249,27.6489,10.2993,1.1391006,-1.4265965,70
764,path-x,Intel Core i5-7500,512,5,37.9701,13.0743,1.9218,3.2473,34.1085,12.0335,27.6586,11.1697,1.2061813,-1.6546681,70
765,path-x,Intel Core i5-7500,512,6,37.4981,13.1628,1.9485,3.2002,34.1849,11.9132,27.7391,10.9267,1.0338962,-1.3031715,70
766,path-x,Intel Core i5-7500,512,7,38.276,13.5265,1.8885,3.2793,32.9283,12.0097,27.982,11.2796,0.96156394,-1.6452848,70
767,path-x,Intel Core i5-7500,512,8,37.6537,14.6992,1.803,2.9867,33.3299,12.2415,28.2837,11.2456,0.7940339,-1.621165,70
768,path-x,Intel Core i5-7500,512,9,41.5155,16.2041,1.6387,3.181,34.1591,12.0281,27.7833,11.1214,1.018686,-2.0960755,70
769,path-x,Intel Core i5-7500,512,10,40.2554,16.9697,1.8406,3.1815,34.2536,11.8054,26.8937,11.1337,0.71306545,-1.5634239,70
770,path-x,Intel Core i5-7500,1024,0,15.2488,5.7332,1.0188,1.521,13.8797,5.1265,10.9256,4.6609,-3.571313,-5.9638467,71
771,path-x,Intel Core i5-7500,1024,1,12.6538,5.0413,0.8787,1.3395,12.2845,4.4982,9.2832,4.0872,-4.103601,-6.22543,71
772,path-x,Intel Core i5-7500,1024,2,12.0785,4.2296,0.7447,1.1797,10.9245,3.8782,8.9194,3.6414,-4.9309826,-6.1801066,71
773,path-x,Intel Core i5-7500,1024,3,9.6154,3.4215,0.6102,0.9926,9.347,3.0099,7.7288,3.0518,-5.2134933,-5.908468,71
774,path-x,Intel Core i5-7500,1024,4,9.308,3.2575,0.511,0.8295,8.2953,2.9669,6.9948,2.7444,-5.737371,-5.756433,71
775,path-x,Intel Core i5-7500,1024,5,9.2106,3.3159,0.4922,0.83,7.9485,3.0236,7.0211,2.7815,-5.7038503,-5.6217732,71
776,path-x,Intel Core i5-7500,1024,6,9.5209,3.368,0.4843,0.8135,8.3059,2.9805,6.9515,2.7954,-5.3050985,-5.3030324,71
777,path-x,Intel Core i5-7500,1024,7,9.4315,3.4072,0.4775,0.814,8.6022,2.8577,7.0885,2.7566,-4.7403526,-5.229765,71
778,path-x,Intel Core i5-7500,1024,8,9.9921,3.6587,0.4514,0.7902,8.4013,3.028,6.7546,2.6575,-4.922184,-5.4216046,71
779,path-x,Intel Core i5-7500,1024,9,10.6241,4.0019,0.4572,0.7909,8.5553,3.0435,7.1349,2.5852,-4.7523303,-5.899855,71
780,path-x,Intel Core i5-7500,1024,10,10.5927,4.1969,0.4584,0.794,8.5943,2.9509,6.9009,2.7125,-4.8401217,-5.5769663,71
781,path-x,Intel Core i5-7500,2048,0,3.8428,1.4568,0.2555,0.4062,3.5206,1.3619,2.8177,1.2271,-12.28203,4.694428,72
782,path-x,Intel Core i5-7500,2048,1,3.3922,1.3145,0.2152,0.3533,3.0306,1.2186,2.5743,1.1199,-12.928295,4.6821017,72
783,path-x,Intel Core i5-7500,2048,2,3.0052,1.0931,0.1867,0.2985,2.8211,1.055,2.3054,0.9579,-13.314792,4.879744,72
784,path-x,Intel Core i5-7500,2048,3,2.6355,0.9624,0.1526,0.2463,2.4334,0.8866,2.0158,0.8126,-13.553516,4.6913314,72
785,path-x,Intel Core i5-7500,2048,4,2.3559,0.8585,0.129,0.2122,2.1289,0.7654,1.8773,0.7276,-13.424719,4.3890357,72
786,path-x,Intel Core i5-7500,2048,5,2.396,0.8521,0.1241,0.2092,2.1856,0.787,1.85,0.7305,-13.563058,4.112808,72
787,path-x,Intel Core i5-7500,2048,6,2.4325,0.859,0.1204,0.2079,2.189,0.7896,1.8755,0.7314,-13.515194,3.550878,72
788,path-x,Intel Core i5-7500,2048,7,2.4835,0.8718,0.1191,0.2052,2.195,0.7809,1.8288,0.7462,-13.511484,3.3784115,72
789,path-x,Intel Core i5-7500,2048,8,2.5994,0.9373,0.1046,0.1998,2.193,0.7858,1.8052,0.7056,-13.632478,3.1239078,72
790,path-x,Intel Core i5-7500,2048,9,2.715,1.0303,0.1147,0.2016,2.2059,0.7714,1.8923,0.731,-12.707348,3.0536325,72
791,path-x,Intel Core i5-7500,2048,10,2.6465,1.1227,0.1156,0.1949,2.2077,0.7951,1.9344,0.7449,-13.237441,2.9166026,72
792,path-x,Intel Core i7-8565U,512,0,55.0588,20.5204,3.8243,6.0083,47.0148,16.1398,42.4477,16.86,2.3518717,1.0292636,73
793,path-x,Intel Core i7-8565U,512,1,50.197,18.2392,3.0631,5.1637,47.654,16.7098,35.9317,16.9474,2.0462945,0.34655848,73
794,path-x,Intel Core i7-8565U,512,2,39.3974,15.358,2.3748,4.335,37.0394,11.1502,35.4534,13.6687,1.1636674,-0.85371023,73
795,path-x,Intel Core i7-8565U,512,3,34.5805,13.8249,2.2631,3.4541,31.9426,13.4184,25.909,12.4713,0.97094476,-1.4290897,73
796,path-x,Intel Core i7-8565U,512,4,32.8944,13.701,1.9803,3.1988,33.765,10.7311,24.2467,10.1507,0.82182467,-1.6181337,73
797,path-x,Intel Core i7-8565U,512,5,37.7775,12.6524,1.8773,3.0701,27.5378,11.8628,24.5727,9.4815,0.49716124,-1.849157,73
798,path-x,Intel Core i7-8565U,512,6,37.9115,12.4813,1.6131,2.9923,27.9658,11.6742,28.6782,10.0514,0.49003896,-1.652199,73
799,path-x,Intel Core i7-8565U,512,7,31.4117,11.9654,1.7183,2.9908,29.9363,11.8519,24.8581,11.1612,0.5641518,-1.6750349,73
800,path-x,Intel Core i7-8565U,512,8,34.1041,13.6172,1.8402,2.7532,34.2921,7.9281,23.3278,8.442,0.45070115,-1.9012425,73
801,path-x,Intel Core i7-8565U,512,9,41.8808,16.5827,1.7366,2.6814,30.3628,10.8197,24.7548,10.2345,0.8594407,-2.167269,73
802,path-x,Intel Core i7-8565U,512,10,33.7644,13.6779,1.6733,2.8465,28.755,9.9869,28.3855,10.192,0.40727222,-2.1310203,73
803,path-x,Intel Core i7-8565U,1024,0,12.1974,5.1723,0.8176,1.3064,12.7637,4.6538,9.7262,4.3917,-4.943052,-6.0256047,74
804,path-x,Intel Core i7-8565U,1024,1,11.0858,4.8049,0.8576,1.1791,12.5032,4.1571,9.1811,4.269,-4.0057316,-6.497479,74
805,path-x,Intel Core i7-8565U,1024,2,10.854,4.5449,0.6925,0.9219,11.0288,3.6669,7.5768,2.7288,-5.3776684,-6.101888,74
806,path-x,Intel Core i7-8565U,1024,3,10.2114,3.3603,0.5711,0.9754,6.2598,3.3227,7.3027,2.3949,-5.730076,-5.6439486,74
807,path-x,Intel Core i7-8565U,1024,4,9.3806,3.1144,0.4687,0.7888,6.3811,2.6286,7.1754,2.5247,-6.3043118,-5.875205,74
808,path-x,Intel Core i7-8565U,1024,5,9.5605,3.1202,0.4602,0.7416,7.8196,2.997,6.4501,2.3668,-5.8757977,-5.5632677,74
809,path-x,Intel Core i7-8565U,1024,6,8.7659,2.972,0.4459,0.7983,7.6843,1.6125,7.2057,2.2876,-5.76087,-5.5493355,74
810,path-x,Intel Core i7-8565U,1024,7,8.7791,3.4691,0.4534,0.749,7.7199,2.5915,6.3511,2.7633,-4.977223,-5.4884243,74
811,path-x,Intel Core i7-8565U,1024,8,8.7812,3.4264,0.4169,0.7511,8.5446,2.6799,7.2259,2.3866,-4.98774,-5.1299353,74
812,path-x,Intel Core i7-8565U,1024,9,7.6032,3.0807,0.4186,0.7283,7.7839,2.5631,7.0365,2.7667,-5.25688,-5.733535,74
813,path-x,Intel Core i7-8565U,1024,10,10.0595,3.0494,0.4124,0.756,7.4792,2.5603,6.5211,2.2049,-5.4107747,-5.592656,74
814,path-x,Intel Core i7-8565U,2048,0,3.4902,1.4015,0.2396,0.3729,3.298,1.2805,2.2727,1.101,-12.93177,5.164192,75
815,path-x,Intel Core i7-8565U,2048,1,2.993,1.2338,0.2038,0.3308,2.9025,1.1683,2.3525,1.0467,-13.086774,4.9092035,75
816,path-x,Intel Core i7-8565U,2048,2,2.8022,1.0316,0.1731,0.2716,2.3657,0.9817,2.0498,0.8257,-13.659864,5.3564973,75
817,path-x,Intel Core i7-8565U,2048,3,2.4035,0.8704,0.1422,0.2285,2.02,0.7826,1.7611,0.7662,-13.757816,5.0621753,75
818,path-x,Intel Core i7-8565U,2048,4,2.0459,0.6249,0.1196,0.1954,1.9158,0.717,1.5519,0.5643,-13.733143,4.72491,75
819,path-x,Intel Core i7-8565U,2048,5,2.1903,0.7441,0.1064,0.1906,1.5863,0.6641,1.5721,0.6695,-13.710544,4.4385037,75
820,path-x,Intel Core i7-8565U,2048,6,2.1682,0.8356,0.1141,0.1919,2.0797,0.6941,1.6712,0.6305,-13.883044,3.6920047,75
821,path-x,Intel Core i7-8565U,2048,7,2.3436,0.7255,0.1121,0.1881,1.9593,0.7209,1.4791,0.629,-13.644427,3.6285832,75
822,path-x,Intel Core i7-8565U,2048,8,2.164,0.8699,0.1058,0.1832,1.9035,0.668,1.7882,0.6341,-13.620684,2.8856049,75
823,path-x,Intel Core i7-8565U,2048,9,2.5971,1.0171,0.0981,0.1785,1.9566,0.7229,1.2602,0.6664,-12.768749,2.909212,75
824,path-x,Intel Core i7-8565U,2048,10,2.3423,1.0863,0.1056,0.1805,1.9741,0.6966,1.6645,0.4855,-13.244821,2.974147,75
825,path-y,2x Intel Xeon E5-2630 v4,512,0,165.3961,72.8062,12.0986,18.501,148.5006,61.0024,135.8273,58.2547,4.156604,4.1203084,76
826,path-y,2x Intel Xeon E5-2630 v4,512,1,156.3179,65.3432,10.9337,16.5045,140.4477,55.4727,115.2335,51.475,3.7771924,4.6909204,76
827,path-y,2x Intel Xeon E5-2630 v4,512,2,136.8878,61.2085,8.9943,14.1271,125.3555,47.6785,103.1832,47.4077,3.0209649,4.1686554,76
828,path-y,2x Intel Xeon E5-2630 v4,512,3,119.6457,50.8934,7.6261,12.2071,104.1091,42.4106,93.5821,39.6559,3.3979895,2.9213324,76
829,path-y,2x Intel Xeon E5-2630 v4,512,4,119.3424,48.2211,6.3391,10.0269,97.094,38.073,85.6913,34.335,3.5307415,2.4882827,76
830,path-y,2x Intel Xeon E5-2630 v4,512,5,116.4604,49.432,6.0025,10.0347,97.9662,35.9126,85.4496,35.1326,3.1357226,2.3726442,76
831,path-y,2x Intel Xeon E5-2630 v4,512,6,120.9784,56.6659,5.8197,9.44,100.6465,37.0575,85.3927,35.4269,2.9679654,2.1009867,76
832,path-y,2x Intel Xeon E5-2630 v4,512,7,137.5015,66.9263,5.6673,9.6665,100.5752,36.548,84.0463,35.3167,2.865881,2.139108,76
833,path-y,2x Intel Xeon E5-2630 v4,512,8,138.848,78.5392,5.5323,9.7125,100.6097,37.7427,82.8871,35.8934,2.3336158,2.1693347,76
834,path-y,2x Intel Xeon E5-2630 v4,512,9,146.8873,86.6131,5.6879,9.6855,96.5605,37.3237,82.6255,34.7837,2.2151442,1.6204793,76
835,path-y,2x Intel Xeon E5-2630 v4,512,10,151.4816,97.194,5.6997,9.7466,101.5265,37.1546,86.2329,35.9091,2.4001014,1.8409556,76
836,path-y,2x Intel Xeon E5-2630 v4,1024,0,44.9396,19.7753,3.1019,4.9343,41.2126,15.8899,35.1169,14.9083,2.0878274,-0.0872542,77
837,path-y,2x Intel Xeon E5-2630 v4,1024,1,40.519,17.4173,2.7295,4.3436,35.9837,14.2861,30.4871,13.5059,1.7152424,-0.79360986,77
838,path-y,2x Intel Xeon E5-2630 v4,1024,2,36.5089,15.5952,2.3053,3.6647,31.6564,12.5997,27.4576,11.9427,0.68105304,-1.1112943,77
839,path-y,2x Intel Xeon E5-2630 v4,1024,3,31.4183,12.7076,1.8126,3.1068,28.5008,10.6309,22.8919,9.8455,0.4856362,-1.944642,77
840,path-y,2x Intel Xeon E5-2630 v4,1024,4,30.5891,12.2077,1.5283,2.6269,25.921,9.3122,21.5701,8.6874,0.182676,-2.1376362,77
841,path-y,2x Intel Xeon E5-2630 v4,1024,5,31.0817,12.4669,1.4902,2.4963,25.7204,9.3181,20.7884,8.8981,-0.15611362,-2.3538072,77
842,path-y,2x Intel Xeon E5-2630 v4,1024,6,32.6668,14.012,1.4147,2.499,25.6576,9.63,21.0779,8.3519,0.02408927,-2.1784153,77
843,path-y,2x Intel Xeon E5-2630 v4,1024,7,34.3242,16.8866,1.3673,2.4466,24.3725,9.2755,21.1045,9.0392,0.23819403,-2.2012026,77
844,path-y,2x Intel Xeon E5-2630 v4,1024,8,36.9254,19.9751,1.344,2.348,25.3335,9.2168,21.9753,8.9047,0.3665522,-2.1183264,77
845,path-y,2x Intel Xeon E5-2630 v4,1024,9,38.3596,22.9021,1.4114,2.4128,25.625,9.4213,21.9406,8.6476,0.32221588,-2.276816,77
846,path-y,2x Intel Xeon E5-2630 v4,1024,10,39.6644,25.5802,1.4323,2.442,24.673,9.7514,21.1162,9.0812,0.8966277,-2.2737155,77
847,path-y,2x Intel Xeon E5-2630 v4,2048,0,11.3862,4.8735,0.7968,1.2519,9.8017,4.0656,8.6534,3.8643,-5.535894,-6.0331945,78
848,path-y,2x Intel Xeon E5-2630 v4,2048,1,10.464,4.4019,0.6997,1.0987,9.2274,3.6719,7.7981,3.3604,-6.0442986,-6.1816096,78
849,path-y,2x Intel Xeon E5-2630 v4,2048,2,9.3744,3.7267,0.5859,0.9349,7.952,3.126,7.0235,2.9092,-6.143905,-6.086343,78
850,path-y,2x Intel Xeon E5-2630 v4,2048,3,8.0596,3.2454,0.4857,0.7776,7.0854,2.667,6.0003,2.5145,-6.377552,-5.4915357,78
851,path-y,2x Intel Xeon E5-2630 v4,2048,4,7.6385,3.0271,0.4028,0.6586,6.3501,2.3599,5.4313,2.2401,-6.61741,-5.9025474,78
852,path-y,2x Intel Xeon E5-2630 v4,2048,5,7.7917,3.1663,0.3826,0.6361,6.2495,2.3145,5.3338,2.2091,-6.651852,-5.888035,78
853,path-y,2x Intel Xeon E5-2630 v4,2048,6,8.1479,3.4238,0.373,0.6288,6.2011,2.3479,5.3765,2.2117,-6.363708,-5.5289497,78
854,path-y,2x Intel Xeon E5-2630 v4,2048,7,8.8358,4.1757,0.362,0.6135,6.2369,2.3611,5.4659,2.2295,-5.6153345,-5.685728,78
855,path-y,2x Intel Xeon E5-2630 v4,2048,8,9.2979,4.9019,0.3575,0.6171,6.4036,2.3786,5.4428,2.2535,-5.1508627,-5.495545,78
856,path-y,2x Intel Xeon E5-2630 v4,2048,9,9.852,5.8176,0.3607,0.6193,6.2584,2.3367,5.4536,2.2458,-5.1507764,-5.2556195,78
857,path-y,2x Intel Xeon E5-2630 v4,2048,10,10.1008,6.2041,0.3647,0.6211,6.3659,2.3701,5.4219,2.2234,-5.277463,-5.0824323,78
858,path-y,AMD Ryzen 7 1800X,512,0,76.3254,30.7007,5.1028,7.9441,63.3252,22.1783,54.745,21.108,2.4824657,1.7450023,79
859,path-y,AMD Ryzen 7 1800X,512,1,68.9974,27.5508,4.4266,6.9179,56.5349,19.4798,48.8098,18.5717,2.167266,1.9581538,79
860,path-y,AMD Ryzen 7 1800X,512,2,61.2362,24.3138,3.6669,5.801,49.3323,16.8518,42.6443,15.999,2.6072521,1.0486898,79
861,path-y,AMD Ryzen 7 1800X,512,3,53.1237,20.3056,3.0415,4.8287,41.991,14.1663,36.1436,13.4047,1.9246925,0.017070621,79
862,path-y,AMD Ryzen 7 1800X,512,4,49.961,19.3493,2.5207,4.0733,38.1193,12.4258,32.6114,11.7668,1.9103726,-0.64475346,79
863,path-y,AMD Ryzen 7 1800X,512,5,51.4205,20.6801,2.338,3.8605,37.5399,12.1851,32.0994,11.5417,2.0573235,-0.65397555,79
864,path-y,AMD Ryzen 7 1800X,512,6,54.1859,23.1536,2.2448,3.7613,37.5662,12.1867,32.1646,11.5529,1.9402542,-1.0230991,79
865,path-y,AMD Ryzen 7 1800X,512,7,58.6208,27.7217,2.1066,3.5984,37.5714,12.1757,32.0561,11.53,2.0657344,-1.2331508,79
866,path-y,AMD Ryzen 7 1800X,512,8,62.5387,33.0624,2.0444,3.5262,37.4706,12.1616,32.0085,11.5138,1.750484,-1.2883945,79
867,path-y,AMD Ryzen 7 1800X,512,9,66.2168,38.6191,1.9847,3.4739,37.4205,12.1561,31.9268,11.5749,1.7598354,-1.5193567,79
868,path-y,AMD Ryzen 7 1800X,512,10,68.3873,42.2247,1.965,3.4408,37.5485,12.2581,32.1617,11.5891,1.6422355,-1.7388574,79
869,path-y,AMD Ryzen 7 1800X,1024,0,19.5463,7.7889,1.2832,1.9963,16.1434,5.6237,13.9559,5.3518,-3.6617577,-5.568644,80
870,path-y,AMD Ryzen 7 1800X,1024,1,17.6841,6.9932,1.1125,1.7405,14.4129,4.9504,12.4574,4.6867,-3.485798,-5.3945217,80
871,path-y,AMD Ryzen 7 1800X,1024,2,15.606,6.1636,0.9221,1.4597,12.5302,4.2415,10.8534,4.0254,-4.001818,-5.2028394,80
872,path-y,AMD Ryzen 7 1800X,1024,3,13.4995,4.997,0.7618,1.2132,10.6892,3.5659,9.1966,3.3877,-4.376188,-5.779994,80
873,path-y,AMD Ryzen 7 1800X,1024,4,12.6123,4.9014,0.6333,1.0249,9.6548,3.1345,8.2535,2.9667,-4.732814,-5.4707255,80
874,path-y,AMD Ryzen 7 1800X,1024,5,12.7929,5.2108,0.5868,0.9666,9.4991,3.0648,8.1226,2.9099,-4.539141,-5.4780827,80
875,path-y,AMD Ryzen 7 1800X,1024,6,13.7556,5.8454,0.562,0.9425,9.5018,3.0609,8.132,2.8996,-4.3157363,-5.6643863,80
876,path-y,AMD Ryzen 7 1800X,1024,7,14.8898,6.9823,0.5276,0.903,9.4651,3.0572,8.0941,2.8985,-4.18326,-5.3701186,80
877,path-y,AMD Ryzen 7 1800X,1024,8,15.9616,8.3716,0.511,0.8864,9.4316,3.0531,8.0419,2.8842,-4.0001364,-5.263211,80
878,path-y,AMD Ryzen 7 1800X,1024,9,16.878,9.7418,0.4986,0.8693,9.4589,3.0569,8.1075,2.8997,-4.304253,-4.964992,80
879,path-y,AMD Ryzen 7 1800X,1024,10,17.3215,10.6575,0.4942,0.863,9.4793,3.017,8.1001,2.9131,-4.389803,-5.0072656,80
880,path-y,AMD Ryzen 7 1800X,2048,0,4.9166,1.9664,0.3219,0.5025,4.0614,1.4113,3.5264,1.3359,-12.619119,4.431018,81
881,path-y,AMD Ryzen 7 1800X,2048,1,4.4345,1.7672,0.2789,0.4366,3.6121,1.2411,3.1305,1.1786,-12.80636,3.7635531,81
882,path-y,AMD Ryzen 7 1800X,2048,2,3.9334,1.5523,0.2312,0.366,3.1599,1.0703,2.7341,1.0147,-13.406903,4.1034927,81
883,path-y,AMD Ryzen 7 1800X,2048,3,3.3915,1.3324,0.1912,0.3043,2.6811,0.8966,2.3083,0.8519,-13.137876,4.241408,81
884,path-y,AMD Ryzen 7 1800X,2048,4,3.1903,1.2283,0.1584,0.2562,2.4204,0.7826,2.0775,0.7447,-13.281853,3.8672595,81
885,path-y,AMD Ryzen 7 1800X,2048,5,3.2673,1.3064,0.1469,0.2417,2.3794,0.7679,2.0347,0.7253,-13.423127,3.514178,81
886,path-y,AMD Ryzen 7 1800X,2048,6,3.4536,1.4641,0.1409,0.2358,2.3831,0.7651,2.0371,0.7262,-13.153384,3.2768035,81
887,path-y,AMD Ryzen 7 1800X,2048,7,3.7474,1.7576,0.1319,0.2257,2.3692,0.7623,2.031,0.724,-13.073922,3.0676126,81
888,path-y,AMD Ryzen 7 1800X,2048,8,3.948,2.0918,0.1278,0.2199,2.3679,0.7643,2.0296,0.7259,-13.208101,3.0186884,81
889,path-y,AMD Ryzen 7 1800X,2048,9,4.2261,2.434,0.1248,0.2178,2.3625,0.7652,2.0291,0.7258,-13.432855,2.602743,81
890,path-y,AMD Ryzen 7 1800X,2048,10,4.343,2.6791,0.1237,0.2158,2.3717,0.7672,2.0335,0.7304,-12.928503,2.2628021,81
891,path-y,AMD Ryzen 9 3900X,512,0,162.6003,66.4147,10.3896,16.3672,131.0475,45.5319,115.1206,43.1712,3.9094937,4.4941406,82
892,path-y,AMD Ryzen 9 3900X,512,1,147.8966,59.8985,9.1876,14.2876,117.2457,39.9789,102.3552,37.9915,3.138923,4.0745664,82
893,path-y,AMD Ryzen 9 3900X,512,2,132.1397,52.9375,7.585,11.962,102.9478,34.5372,89.8424,32.8422,2.5594864,3.683365,82
894,path-y,AMD Ryzen 9 3900X,512,3,115.3552,45.7201,6.2756,9.9462,87.9569,28.9565,76.4965,27.6962,3.3982782,2.437263,82
895,path-y,AMD Ryzen 9 3900X,512,4,109.1459,42.7066,5.2063,8.3778,79.8136,25.4289,69.0923,24.2539,3.0773995,2.296401,82
896,path-y,AMD Ryzen 9 3900X,512,5,112.6896,45.8192,4.816,7.9121,78.7253,24.904,67.9916,23.7654,2.9043953,1.8765875,82
897,path-y,AMD Ryzen 9 3900X,512,6,119.0965,51.7242,4.6171,7.7183,78.7042,24.8727,68.1306,23.7598,2.941104,1.6298066,82
898,path-y,AMD Ryzen 9 3900X,512,7,129.3179,62.0914,4.3268,7.3427,78.6974,24.8939,67.9159,23.7411,2.9552917,1.6212596,82
899,path-y,AMD Ryzen 9 3900X,512,8,137.4816,73.6675,4.1758,7.1535,78.3994,24.9419,67.9297,23.7403,2.4316113,1.7669563,82
900,path-y,AMD Ryzen 9 3900X,512,9,144.7922,84.9365,4.0699,7.1126,78.4308,24.9936,68.1064,23.8705,2.2161658,1.0678515,82
901,path-y,AMD Ryzen 9 3900X,512,10,148.6825,92.5446,4.0376,7.0675,79.0064,25.2472,68.1115,23.9705,2.1560984,1.6541215,82
902,path-y,AMD Ryzen 9 3900X,1024,0,42.3765,17.0034,2.6602,3.9494,33.9365,11.5233,29.6412,11.0138,0.3337998,-1.0764395,83
903,path-y,AMD Ryzen 9 3900X,1024,1,38.6188,15.3924,2.3068,3.6046,30.3365,10.1537,26.4512,9.6689,0.1517088,-1.5166044,83
904,path-y,AMD Ryzen 9 3900X,1024,2,34.3717,13.5687,1.9087,3.0175,26.5564,8.2977,23.0932,8.372,0.07474223,-2.0021389,83
905,path-y,AMD Ryzen 9 3900X,1024,3,29.7643,11.6737,1.5804,2.4681,22.5303,7.3332,19.607,6.9862,-0.18228489,-2.3634746,83
906,path-y,AMD Ryzen 9 3900X,1024,4,27.8736,10.8549,1.303,2.1101,20.4133,6.4286,17.6294,6.121,-0.74282074,-2.8184617,83
907,path-y,AMD Ryzen 9 3900X,1024,5,29.1767,11.6767,1.2096,2.0136,20.0971,6.2822,17.3419,5.9782,-1.0265028,-3.1190975,83
908,path-y,AMD Ryzen 9 3900X,1024,6,30.7556,13.0933,1.1594,1.9419,20.0984,6.2807,17.3278,5.9751,-0.8988815,-2.8754585,83
909,path-y,AMD Ryzen 9 3900X,1024,7,33.2453,15.7326,1.0932,1.8567,19.9605,6.2673,17.329,5.9728,-0.79134357,-2.9002104,83
910,path-y,AMD Ryzen 9 3900X,1024,8,35.3543,18.6344,1.0467,1.816,19.9918,6.2983,17.2989,5.8341,-0.4228145,-2.6428392,83
911,path-y,AMD Ryzen 9 3900X,1024,9,37.4418,21.761,1.0199,1.7902,20.047,6.3017,17.2719,6.0093,0.088731945,-2.3720567,83
