id,timestep,version,method,selfTime,totalTime,invocationCount,ncss,ccn,javadocCount,umap_x,umap_y,seq
3513,1,(1) #56c060db,org.apache.commons.text.TextStringBuilder.appendln (Object),3.4,37.2,3.0,2.0,1.0,1.0,29.7816,36.797543,376
3514,2,(2) #7746eea7,org.apache.commons.text.TextStringBuilder.appendln (Object),3.4,31.2,3.0,2.0,1.0,1.0,30.45996,36.65115,376
3515,3,(3) #e392b7a7,org.apache.commons.text.TextStringBuilder.appendln (Object),3.8,23.8,3.0,2.0,1.0,1.0,30.865776,35.965218,376
3516,4,(4) #98add391,org.apache.commons.text.TextStringBuilder.appendln (Object),3.0,22.6,3.0,2.0,1.0,1.0,31.381607,36.135433,376
3517,5,(5) #6b9c9049,org.apache.commons.text.TextStringBuilder.appendln (Object),2.8,20.0,3.0,2.0,1.0,1.0,31.288904,35.870655,376
3518,0,(0) #8b07e174,org.apache.commons.text.TextStringBuilder.appendln (String),17.0,66.2,1.0,2.0,1.0,1.0,31.314646,51.64536,377
3519,1,(1) #56c060db,org.apache.commons.text.TextStringBuilder.appendln (String),16.0,59.6,1.0,2.0,1.0,1.0,31.135498,50.5949,377
3520,2,(2) #7746eea7,org.apache.commons.text.TextStringBuilder.appendln (String),13.6,41.2,1.0,2.0,1.0,1.0,29.811743,46.91366,377
3521,3,(3) #e392b7a7,org.apache.commons.text.TextStringBuilder.appendln (String),15.8,47.0,1.0,2.0,1.0,1.0,29.806282,48.888577,377
3522,4,(4) #98add391,org.apache.commons.text.TextStringBuilder.appendln (String),13.6,49.2,1.0,2.0,1.0,1.0,30.489351,48.103424,377
3523,5,(5) #6b9c9049,org.apache.commons.text.TextStringBuilder.appendln (String),16.0,51.4,1.0,2.0,1.0,1.0,30.516714,49.502216,377
3524,0,(0) #8b07e174,"org.apache.commons.text.TextStringBuilder.appendln (String, int, int)",17.0,48.6,1.0,2.0,1.0,1.0,29.751835,49.596996,378
3525,1,(1) #56c060db,"org.apache.commons.text.TextStringBuilder.appendln (String, int, int)",20.6,54.6,1.0,2.0,1.0,1.0,29.05579,51.341152,378
3526,2,(2) #7746eea7,"org.apache.commons.text.TextStringBuilder.appendln (String, int, int)",12.8,45.2,1.0,2.0,1.0,1.0,30.32299,46.974075,378
3527,3,(3) #e392b7a7,"org.apache.commons.text.TextStringBuilder.appendln (String, int, int)",18.0,54.4,1.0,2.0,1.0,1.0,29.995033,50.55439,378
3528,4,(4) #98add391,"org.apache.commons.text.TextStringBuilder.appendln (String, int, int)",18.2,42.8,1.0,2.0,1.0,1.0,28.809155,49.42389,378
3529,5,(5) #6b9c9049,"org.apache.commons.text.TextStringBuilder.appendln (String, int, int)",14.0,41.0,1.0,2.0,1.0,1.0,30.119318,47.279373,378
3530,0,(0) #8b07e174,org.apache.commons.text.TextStringBuilder.appendln (StringBuffer),19.6,57.8,1.0,2.0,1.0,1.0,29.400352,51.54608,379
3531,1,(1) #56c060db,org.apache.commons.text.TextStringBuilder.appendln (StringBuffer),17.6,56.4,1.0,2.0,1.0,1.0,30.331861,50.797523,379
3532,2,(2) #7746eea7,org.apache.commons.text.TextStringBuilder.appendln (StringBuffer),19.4,52.8,1.0,2.0,1.0,1.0,29.110956,50.904926,379
3533,3,(3) #e392b7a7,org.apache.commons.text.TextStringBuilder.appendln (StringBuffer),17.8,50.2,1.0,2.0,1.0,1.0,29.553185,49.981583,379
3534,4,(4) #98add391,org.apache.commons.text.TextStringBuilder.appendln (StringBuffer),15.8,52.4,1.0,2.0,1.0,1.0,30.75425,49.589878,379
3535,5,(5) #6b9c9049,org.apache.commons.text.TextStringBuilder.appendln (StringBuffer),15.6,48.2,1.0,2.0,1.0,1.0,30.209448,48.968697,379
3536,0,(0) #8b07e174,"org.apache.commons.text.TextStringBuilder.appendln (StringBuffer, int, int)",16.8,68.2,1.0,2.0,1.0,1.0,31.239958,51.53872,380
3537,1,(1) #56c060db,"org.apache.commons.text.TextStringBuilder.appendln (StringBuffer, int, int)",22.8,80.0,1.0,2.0,1.0,1.0,29.575888,53.87716,380
3538,2,(2) #7746eea7,"org.apache.commons.text.TextStringBuilder.appendln (StringBuffer, int, int)",17.6,72.8,1.0,2.0,1.0,1.0,31.083958,52.534126,380
3539,3,(3) #e392b7a7,"org.apache.commons.text.TextStringBuilder.appendln (StringBuffer, int, int)",17.6,76.8,1.0,2.0,1.0,1.0,31.275492,52.839817,380
3540,4,(4) #98add391,"org.apache.commons.text.TextStringBuilder.appendln (StringBuffer, int, int)",21.0,79.2,1.0,2.0,1.0,1.0,29.7678,53.74548,380
3541,5,(5) #6b9c9049,"org.apache.commons.text.TextStringBuilder.appendln (StringBuffer, int, int)",20.4,78.2,1.0,2.0,1.0,1.0,30.421019,53.23881,380
3542,0,(0) #8b07e174,org.apache.commons.text.TextStringBuilder.appendln (StringBuilder),18.2,70.8,1.0,2.0,1.0,1.0,30.871979,52.393017,381
3543,1,(1) #56c060db,org.apache.commons.text.TextStringBuilder.appendln (StringBuilder),19.4,75.8,1.0,2.0,1.0,1.0,30.62035,53.054,381
3544,2,(2) #7746eea7,org.apache.commons.text.TextStringBuilder.appendln (StringBuilder),18.2,62.0,1.0,2.0,1.0,1.0,30.474379,51.741714,381
3545,3,(3) #e392b7a7,org.apache.commons.text.TextStringBuilder.appendln (StringBuilder),14.2,59.8,1.0,2.0,1.0,1.0,31.436754,49.81264,381
3546,4,(4) #98add391,org.apache.commons.text.TextStringBuilder.appendln (StringBuilder),17.6,61.2,1.0,2.0,1.0,1.0,30.907913,51.323246,381
3547,5,(5) #6b9c9049,org.apache.commons.text.TextStringBuilder.appendln (StringBuilder),14.6,51.8,1.0,2.0,1.0,1.0,30.816992,49.10498,381
3548,0,(0) #8b07e174,"org.apache.commons.text.TextStringBuilder.appendln (StringBuilder, int, int)",21.4,70.6,1.0,2.0,1.0,1.0,29.435886,53.084255,382
3549,1,(1) #56c060db,"org.apache.commons.text.TextStringBuilder.appendln (StringBuilder, int, int)",16.2,77.4,1.0,2.0,1.0,1.0,31.464489,52.168365,382
3550,2,(2) #7746eea7,"org.apache.commons.text.TextStringBuilder.appendln (StringBuilder, int, int)",21.0,91.8,1.0,2.0,1.0,1.0,30.18199,53.776848,382
3551,3,(3) #e392b7a7,"org.apache.commons.text.TextStringBuilder.appendln (StringBuilder, int, int)",17.0,85.2,1.0,2.0,1.0,1.0,30.859966,52.945255,382
3552,4,(4) #98add391,"org.apache.commons.text.TextStringBuilder.appendln (StringBuilder, int, int)",16.4,66.8,1.0,2.0,1.0,1.0,31.458662,51.384796,382
3553,5,(5) #6b9c9049,"org.apache.commons.text.TextStringBuilder.appendln (StringBuilder, int, int)",14.6,62.2,1.0,2.0,1.0,1.0,31.493187,50.275097,382
3554,0,(0) #8b07e174,org.apache.commons.text.TextStringBuilder.appendln (boolean),9.6,18.2,2.0,2.0,1.0,1.0,30.718008,41.13884,383
3555,1,(1) #56c060db,org.apache.commons.text.TextStringBuilder.appendln (boolean),7.4,17.4,2.0,2.0,1.0,1.0,32.568325,39.971863,383
3556,2,(2) #7746eea7,org.apache.commons.text.TextStringBuilder.appendln (boolean),5.6,13.2,2.0,2.0,1.0,1.0,34.62966,38.663445,383
3557,3,(3) #e392b7a7,org.apache.commons.text.TextStringBuilder.appendln (boolean),5.6,12.6,2.0,2.0,1.0,1.0,34.659683,38.638702,383
3558,4,(4) #98add391,org.apache.commons.text.TextStringBuilder.appendln (boolean),7.4,12.4,2.0,2.0,1.0,1.0,33.677513,39.844574,383
3559,5,(5) #6b9c9049,org.apache.commons.text.TextStringBuilder.appendln (boolean),5.8,13.4,2.0,2.0,1.0,1.0,34.510197,38.82271,383
3560,0,(0) #8b07e174,org.apache.commons.text.TextStringBuilder.appendln (char),2.0,4.4,1.0,2.0,1.0,1.0,12.736567,43.477043,384
3561,1,(1) #56c060db,org.apache.commons.text.TextStringBuilder.appendln (char),2.6,6.0,1.0,2.0,1.0,1.0,14.0696335,43.986645,384
3562,2,(2) #7746eea7,org.apache.commons.text.TextStringBuilder.appendln (char),2.6,7.0,1.0,2.0,1.0,1.0,14.20486,43.833485,384
3563,3,(3) #e392b7a7,org.apache.commons.text.TextStringBuilder.appendln (char),2.2,5.8,1.0,2.0,1.0,1.0,13.463162,43.851433,384
3564,4,(4) #98add391,org.apache.commons.text.TextStringBuilder.appendln (char),2.2,5.4,1.0,2.0,1.0,1.0,13.260034,43.83181,384
3565,5,(5) #6b9c9049,org.apache.commons.text.TextStringBuilder.appendln (char),2.0,4.8,1.0,2.0,1.0,1.0,12.942198,43.36792,384
3566,0,(0) #8b07e174,org.apache.commons.text.TextStringBuilder.appendln (double),7.2,35.0,1.0,2.0,1.0,1.0,32.35707,43.088703,385
3567,1,(1) #56c060db,org.apache.commons.text.TextStringBuilder.appendln (double),7.6,35.0,1.0,2.0,1.0,1.0,31.995014,43.514038,385
3568,2,(2) #7746eea7,org.apache.commons.text.TextStringBuilder.appendln (double),7.0,29.4,1.0,2.0,1.0,1.0,32.08704,42.95699,385
3569,3,(3) #e392b7a7,org.apache.commons.text.TextStringBuilder.appendln (double),9.2,38.2,1.0,2.0,1.0,1.0,31.517433,43.816673,385
3570,4,(4) #98add391,org.apache.commons.text.TextStringBuilder.appendln (double),6.4,29.0,1.0,2.0,1.0,1.0,32.120846,42.530624,385
3571,5,(5) #6b9c9049,org.apache.commons.text.TextStringBuilder.appendln (double),6.2,28.0,1.0,2.0,1.0,1.0,32.207397,42.39226,385
3572,0,(0) #8b07e174,org.apache.commons.text.TextStringBuilder.appendln (float),6.8,56.8,1.0,2.0,1.0,1.0,32.384148,44.770336,386
3573,1,(1) #56c060db,org.apache.commons.text.TextStringBuilder.appendln (float),7.6,73.2,1.0,2.0,1.0,1.0,32.86333,46.392464,386
3574,2,(2) #7746eea7,org.apache.commons.text.TextStringBuilder.appendln (float),6.8,53.8,1.0,2.0,1.0,1.0,32.354744,44.499638,386
3575,3,(3) #e392b7a7,org.apache.commons.text.TextStringBuilder.appendln (float),7.6,65.0,1.0,2.0,1.0,1.0,32.474277,45.520454,386
3576,4,(4) #98add391,org.apache.commons.text.TextStringBuilder.appendln (float),6.4,51.4,1.0,2.0,1.0,1.0,32.414516,44.39127,386
3577,5,(5) #6b9c9049,org.apache.commons.text.TextStringBuilder.appendln (float),7.4,51.6,1.0,2.0,1.0,1.0,32.454304,44.448467,386
3578,0,(0) #8b07e174,org.apache.commons.text.TextStringBuilder.appendln (int),15.2,31.2,1.0,2.0,1.0,1.0,28.741957,46.578526,387
3579,1,(1) #56c060db,org.apache.commons.text.TextStringBuilder.appendln (int),15.4,35.0,1.0,2.0,1.0,1.0,28.9161,47.164898,387
3580,2,(2) #7746eea7,org.apache.commons.text.TextStringBuilder.appendln (int),13.0,27.6,1.0,2.0,1.0,1.0,29.17571,45.091385,387
3581,3,(3) #e392b7a7,org.apache.commons.text.TextStringBuilder.appendln (int),16.0,33.6,1.0,2.0,1.0,1.0,28.877062,47.315113,387
3582,4,(4) #98add391,org.apache.commons.text.TextStringBuilder.appendln (int),12.0,24.2,1.0,2.0,1.0,1.0,29.016642,44.018528,387
3583,5,(5) #6b9c9049,org.apache.commons.text.TextStringBuilder.appendln (int),15.2,30.0,1.0,2.0,1.0,1.0,28.892199,46.65218,387
3584,0,(0) #8b07e174,org.apache.commons.text.TextStringBuilder.appendln (long),9.8,27.2,1.0,2.0,1.0,1.0,30.425203,43.345097,388
3585,1,(1) #56c060db,org.apache.commons.text.TextStringBuilder.appendln (long),8.4,31.4,1.0,2.0,1.0,1.0,31.474451,43.239304,388
3586,2,(2) #7746eea7,org.apache.commons.text.TextStringBuilder.appendln (long),6.6,23.4,1.0,2.0,1.0,1.0,31.268202,42.21526,388
3587,3,(3) #e392b7a7,org.apache.commons.text.TextStringBuilder.appendln (long),8.0,28.4,1.0,2.0,1.0,1.0,31.5491,42.873592,388
3588,4,(4) #98add391,org.apache.commons.text.TextStringBuilder.appendln (long),6.2,24.2,1.0,2.0,1.0,1.0,31.704796,42.052284,388
3589,5,(5) #6b9c9049,org.apache.commons.text.TextStringBuilder.appendln (long),7.0,24.2,1.0,2.0,1.0,1.0,31.612438,42.21102,388
3590,0,(0) #8b07e174,org.apache.commons.text.TextStringBuilder.appendln (org.apache.commons.text.TextStringBuilder),17.0,38.6,1.0,2.0,1.0,1.0,29.095442,48.19713,389
3591,1,(1) #56c060db,org.apache.commons.text.TextStringBuilder.appendln (org.apache.commons.text.TextStringBuilder),16.6,38.6,1.0,2.0,1.0,1.0,28.962584,48.079273,389
3592,2,(2) #7746eea7,org.apache.commons.text.TextStringBuilder.appendln (org.apache.commons.text.TextStringBuilder),15.8,34.6,1.0,2.0,1.0,1.0,28.915825,47.047173,389
3593,3,(3) #e392b7a7,org.apache.commons.text.TextStringBuilder.appendln (org.apache.commons.text.TextStringBuilder),15.8,37.4,1.0,2.0,1.0,1.0,28.861649,47.694477,389
3594,4,(4) #98add391,org.apache.commons.text.TextStringBuilder.appendln (org.apache.commons.text.TextStringBuilder),15.2,33.2,1.0,2.0,1.0,1.0,29.079649,46.90018,389
3595,5,(5) #6b9c9049,org.apache.commons.text.TextStringBuilder.appendln (org.apache.commons.text.TextStringBuilder),12.4,30.2,1.0,2.0,1.0,1.0,29.4207,45.125786,389
3596,0,(0) #8b07e174,"org.apache.commons.text.TextStringBuilder.appendln (org.apache.commons.text.TextStringBuilder, int, int)",16.2,40.2,1.0,2.0,1.0,1.0,29.009472,48.18719,390
3597,1,(1) #56c060db,"org.apache.commons.text.TextStringBuilder.appendln (org.apache.commons.text.TextStringBuilder, int, int)",16.0,38.8,1.0,2.0,1.0,1.0,29.190653,47.447483,390
3598,2,(2) #7746eea7,"org.apache.commons.text.TextStringBuilder.appendln (org.apache.commons.text.TextStringBuilder, int, int)",17.0,41.2,1.0,2.0,1.0,1.0,29.221016,48.485405,390
3599,3,(3) #e392b7a7,"org.apache.commons.text.TextStringBuilder.appendln (org.apache.commons.text.TextStringBuilder, int, int)",16.2,36.0,1.0,2.0,1.0,1.0,29.02079,47.213917,390
3600,4,(4) #98add391,"org.apache.commons.text.TextStringBuilder.appendln (org.apache.commons.text.TextStringBuilder, int, int)",25.2,45.2,1.0,2.0,1.0,1.0,26.149689,50.478302,390
3601,5,(5) #6b9c9049,"org.apache.commons.text.TextStringBuilder.appendln (org.apache.commons.text.TextStringBuilder, int, int)",15.0,35.6,1.0,2.0,1.0,1.0,29.009556,47.28434,390
3602,0,(0) #8b07e174,org.apache.commons.text.TextStringBuilder.asReader (),110.6,110.6,3.0,2.0,1.0,1.0,-1.5151194,19.994356,391
3603,1,(1) #56c060db,org.apache.commons.text.TextStringBuilder.asReader (),99.6,99.6,3.0,2.0,1.0,1.0,-1.0802699,20.882755,391
3604,2,(2) #7746eea7,org.apache.commons.text.TextStringBuilder.asReader (),111.0,111.0,3.0,2.0,1.0,1.0,-1.3935463,19.829113,391
3605,3,(3) #e392b7a7,org.apache.commons.text.TextStringBuilder.asReader (),112.2,112.2,3.0,2.0,1.0,1.0,-1.447031,19.721226,391
3606,4,(4) #98add391,org.apache.commons.text.TextStringBuilder.asReader (),101.0,101.0,3.0,2.0,1.0,1.0,-0.8219033,20.462513,391
3607,5,(5) #6b9c9049,org.apache.commons.text.TextStringBuilder.asReader (),111.8,111.8,3.0,2.0,1.0,1.0,-1.60483,19.801542,391
3608,0,(0) #8b07e174,org.apache.commons.text.TextStringBuilder.asTokenizer (),139.2,143.8,1.0,2.0,1.0,1.0,-3.2223105,17.67592,392
3609,1,(1) #56c060db,org.apache.commons.text.TextStringBuilder.asTokenizer (),159.8,166.0,1.0,2.0,1.0,1.0,-2.9748263,16.252392,392
3610,2,(2) #7746eea7,org.apache.commons.text.TextStringBuilder.asTokenizer (),137.8,144.2,1.0,2.0,1.0,1.0,-3.055171,17.729185,392
3611,3,(3) #e392b7a7,org.apache.commons.text.TextStringBuilder.asTokenizer (),118.6,123.4,1.0,2.0,1.0,1.0,-1.924026,19.11543,392
3612,4,(4) #98add391,org.apache.commons.text.TextStringBuilder.asTokenizer (),147.8,153.8,1.0,2.0,1.0,1.0,-3.0696864,17.052673,392
3613,5,(5) #6b9c9049,org.apache.commons.text.TextStringBuilder.asTokenizer (),245.0,250.6,1.0,2.0,1.0,1.0,-5.1314454,-4.27209,392
3614,0,(0) #8b07e174,org.apache.commons.text.TextStringBuilder.asWriter (),139.6,139.6,1.0,2.0,1.0,1.0,-2.7280965,17.71638,393
3615,1,(1) #56c060db,org.apache.commons.text.TextStringBuilder.asWriter (),145.2,145.2,1.0,2.0,1.0,1.0,-2.6927946,17.253826,393
3616,2,(2) #7746eea7,org.apache.commons.text.TextStringBuilder.asWriter (),144.8,144.8,1.0,2.0,1.0,1.0,-2.9276419,17.178596,393
3617,3,(3) #e392b7a7,org.apache.commons.text.TextStringBuilder.asWriter (),131.2,131.2,1.0,2.0,1.0,1.0,-2.6356606,18.219933,393
3618,4,(4) #98add391,org.apache.commons.text.TextStringBuilder.asWriter (),135.4,135.4,1.0,2.0,1.0,1.0,-2.6362634,17.947493,393
3619,5,(5) #6b9c9049,org.apache.commons.text.TextStringBuilder.asWriter (),203.8,203.8,1.0,2.0,1.0,1.0,-5.0320516,-2.9232914,393
3620,0,(0) #8b07e174,org.apache.commons.text.TextStringBuilder.build (),4.2,4.6,1.0,2.0,1.0,1.0,18.52276,42.411057,394
3621,1,(1) #56c060db,org.apache.commons.text.TextStringBuilder.build (),4.8,5.8,1.0,2.0,1.0,1.0,18.961521,42.572598,394
3622,2,(2) #7746eea7,org.apache.commons.text.TextStringBuilder.build (),6.0,7.0,1.0,2.0,1.0,1.0,21.06953,42.658092,394
3623,3,(3) #e392b7a7,org.apache.commons.text.TextStringBuilder.build (),6.0,7.0,1.0,2.0,1.0,1.0,20.884869,42.40706,394
3624,4,(4) #98add391,org.apache.commons.text.TextStringBuilder.build (),5.8,6.6,1.0,2.0,1.0,1.0,20.642656,42.526264,394
3625,5,(5) #6b9c9049,org.apache.commons.text.TextStringBuilder.build (),4.6,5.2,1.0,2.0,1.0,1.0,19.172977,42.58499,394
3626,0,(0) #8b07e174,org.apache.commons.text.TextStringBuilder.capacity (),4.8,4.8,27.0,2.0,1.0,1.0,49.83457,20.618986,395
3627,1,(1) #56c060db,org.apache.commons.text.TextStringBuilder.capacity (),5.0,5.0,27.0,2.0,1.0,1.0,50.345,21.18999,395
3628,2,(2) #7746eea7,org.apache.commons.text.TextStringBuilder.capacity (),7.0,7.0,27.0,2.0,1.0,1.0,50.042828,20.83103,395
3629,3,(3) #e392b7a7,org.apache.commons.text.TextStringBuilder.capacity (),3.8,3.8,27.0,2.0,1.0,1.0,50.179688,20.839619,395
3630,4,(4) #98add391,org.apache.commons.text.TextStringBuilder.capacity (),5.2,5.2,27.0,2.0,1.0,1.0,50.161217,20.995241,395
3631,5,(5) #6b9c9049,org.apache.commons.text.TextStringBuilder.capacity (),5.2,5.2,27.0,2.0,1.0,1.0,50.188084,20.559841,395
3632,0,(0) #8b07e174,org.apache.commons.text.TextStringBuilder.charAt (int),74.0,74.0,9.0,4.0,4.0,1.0,21.642307,2.159565,396
3633,1,(1) #56c060db,org.apache.commons.text.TextStringBuilder.charAt (int),68.0,68.0,9.0,4.0,4.0,1.0,21.779785,2.385959,396
3634,2,(2) #7746eea7,org.apache.commons.text.TextStringBuilder.charAt (int),38.8,38.8,9.0,4.0,4.0,1.0,23.942411,2.1910489,396
3635,3,(3) #e392b7a7,org.apache.commons.text.TextStringBuilder.charAt (int),38.0,38.0,9.0,4.0,4.0,1.0,23.893593,2.2135243,396
3636,4,(4) #98add391,org.apache.commons.text.TextStringBuilder.charAt (int),46.0,46.0,9.0,4.0,4.0,1.0,23.433313,2.521075,396
3637,5,(5) #6b9c9049,org.apache.commons.text.TextStringBuilder.charAt (int),29.2,29.2,9.0,4.0,4.0,1.0,24.622536,2.2858953,396
3638,0,(0) #8b07e174,org.apache.commons.text.TextStringBuilder.clear (),46.8,46.8,266.0,3.0,1.0,1.0,5.865957,23.483498,397
3639,1,(1) #56c060db,org.apache.commons.text.TextStringBuilder.clear (),62.4,62.4,266.0,3.0,1.0,1.0,6.3086033,22.992352,397
3640,2,(2) #7746eea7,org.apache.commons.text.TextStringBuilder.clear (),50.8,50.8,266.0,3.0,1.0,1.0,6.0635357,23.083506,397
3641,3,(3) #e392b7a7,org.apache.commons.text.TextStringBuilder.clear (),41.8,41.8,266.0,3.0,1.0,1.0,5.747025,23.18606,397
3642,4,(4) #98add391,org.apache.commons.text.TextStringBuilder.clear (),45.2,45.2,266.0,3.0,1.0,1.0,5.6372175,22.988407,397
3643,5,(5) #6b9c9049,org.apache.commons.text.TextStringBuilder.clear (),40.0,40.0,266.0,3.0,1.0,1.0,6.1964083,23.26627,397
3644,0,(0) #8b07e174,org.apache.commons.text.TextStringBuilder.contains (String),3.8,11.8,5.0,2.0,1.0,1.0,34.45828,34.25536,398
3645,1,(1) #56c060db,org.apache.commons.text.TextStringBuilder.contains (String),6.6,13.8,5.0,2.0,1.0,1.0,33.51278,34.124855,398
3646,2,(2) #7746eea7,org.apache.commons.text.TextStringBuilder.contains (String),4.6,12.6,5.0,2.0,1.0,1.0,34.27629,34.056656,398
3647,3,(3) #e392b7a7,org.apache.commons.text.TextStringBuilder.contains (String),3.4,11.0,5.0,2.0,1.0,1.0,34.584732,33.729923,398
3648,4,(4) #98add391,org.apache.commons.text.TextStringBuilder.contains (String),4.0,12.2,5.0,2.0,1.0,1.0,34.011875,33.877377,398
3649,5,(5) #6b9c9049,org.apache.commons.text.TextStringBuilder.contains (String),3.6,10.6,5.0,2.0,1.0,1.0,34.497047,34.081005,398
3650,0,(0) #8b07e174,org.apache.commons.text.TextStringBuilder.contains (char),3.2,3.2,5.0,6.0,4.0,1.0,29.107262,2.400657,399
3651,1,(1) #56c060db,org.apache.commons.text.TextStringBuilder.contains (char),2.8,2.8,5.0,6.0,4.0,1.0,28.823378,1.7311656,399
3652,2,(2) #7746eea7,org.apache.commons.text.TextStringBuilder.contains (char),2.8,2.8,5.0,6.0,4.0,1.0,28.74951,1.639576,399
3653,3,(3) #e392b7a7,org.apache.commons.text.TextStringBuilder.contains (char),3.8,3.8,5.0,6.0,4.0,1.0,28.580109,2.3788512,399
3654,4,(4) #98add391,org.apache.commons.text.TextStringBuilder.contains (char),3.0,3.0,5.0,6.0,4.0,1.0,28.874325,2.3350248,399
3655,5,(5) #6b9c9049,org.apache.commons.text.TextStringBuilder.contains (char),6.0,6.0,5.0,6.0,4.0,1.0,28.727535,2.4311676,399
3656,0,(0) #8b07e174,org.apache.commons.text.TextStringBuilder.contains (org.apache.commons.text.matcher.StringMatcher),6.0,52.4,7.0,2.0,1.0,1.0,26.81517,30.915106,400
3657,1,(1) #56c060db,org.apache.commons.text.TextStringBuilder.contains (org.apache.commons.text.matcher.StringMatcher),3.6,31.6,7.0,2.0,1.0,1.0,27.319181,31.480135,400
3658,2,(2) #7746eea7,org.apache.commons.text.TextStringBuilder.contains (org.apache.commons.text.matcher.StringMatcher),5.4,53.2,7.0,2.0,1.0,1.0,26.914093,30.824125,400
3659,3,(3) #e392b7a7,org.apache.commons.text.TextStringBuilder.contains (org.apache.commons.text.matcher.StringMatcher),5.4,51.8,7.0,2.0,1.0,1.0,27.026035,31.026634,400
3660,4,(4) #98add391,org.apache.commons.text.TextStringBuilder.contains (org.apache.commons.text.matcher.StringMatcher),4.2,42.0,7.0,2.0,1.0,1.0,27.671743,31.273443,400
3661,5,(5) #6b9c9049,org.apache.commons.text.TextStringBuilder.contains (org.apache.commons.text.matcher.StringMatcher),3.4,29.2,7.0,2.0,1.0,1.0,27.35752,31.348959,400
3662,0,(0) #8b07e174,"org.apache.commons.text.TextStringBuilder.delete (int, int)",23.8,114.0,12.0,6.0,2.0,1.0,35.136074,2.872398,401
3663,1,(1) #56c060db,"org.apache.commons.text.TextStringBuilder.delete (int, int)",21.6,86.6,12.0,6.0,2.0,1.0,35.02862,2.4789104,401
3664,2,(2) #7746eea7,"org.apache.commons.text.TextStringBuilder.delete (int, int)",25.6,88.0,12.0,6.0,2.0,1.0,35.29391,3.3183906,401
3665,3,(3) #e392b7a7,"org.apache.commons.text.TextStringBuilder.delete (int, int)",23.2,77.6,12.0,6.0,2.0,1.0,35.36107,2.5460935,401
3666,4,(4) #98add391,"org.apache.commons.text.TextStringBuilder.delete (int, int)",24.4,77.2,12.0,6.0,2.0,1.0,35.268753,2.769079,401
3667,5,(5) #6b9c9049,"org.apache.commons.text.TextStringBuilder.delete (int, int)",24.6,79.8,12.0,6.0,2.0,1.0,35.126503,2.6646082,401
3668,0,(0) #8b07e174,org.apache.commons.text.TextStringBuilder.deleteAll (String),16.2,52.6,9.0,8.0,4.0,1.0,27.706863,-18.12108,402
3669,1,(1) #56c060db,org.apache.commons.text.TextStringBuilder.deleteAll (String),24.4,67.0,9.0,8.0,4.0,1.0,26.872492,-18.129093,402
3670,2,(2) #7746eea7,org.apache.commons.text.TextStringBuilder.deleteAll (String),25.0,66.0,9.0,8.0,4.0,1.0,26.914267,-17.724684,402
3671,3,(3) #e392b7a7,org.apache.commons.text.TextStringBuilder.deleteAll (String),21.0,62.6,9.0,8.0,4.0,1.0,27.33748,-17.924316,402
3672,4,(4) #98add391,org.apache.commons.text.TextStringBuilder.deleteAll (String),24.8,63.0,9.0,8.0,4.0,1.0,26.735952,-17.85521,402
3673,5,(5) #6b9c9049,org.apache.commons.text.TextStringBuilder.deleteAll (String),21.0,62.8,9.0,8.0,4.0,1.0,27.207705,-18.000313,402
3674,0,(0) #8b07e174,org.apache.commons.text.TextStringBuilder.deleteAll (char),4.2,7.0,5.0,11.0,5.0,1.0,25.009346,-27.581404,403
3675,1,(1) #56c060db,org.apache.commons.text.TextStringBuilder.deleteAll (char),5.8,8.6,5.0,11.0,5.0,1.0,24.639874,-27.49339,403
3676,2,(2) #7746eea7,org.apache.commons.text.TextStringBuilder.deleteAll (char),5.8,8.8,5.0,11.0,5.0,1.0,24.57088,-27.46116,403
3677,3,(3) #e392b7a7,org.apache.commons.text.TextStringBuilder.deleteAll (char),4.2,6.2,5.0,11.0,5.0,1.0,24.484697,-27.705978,403
3678,4,(4) #98add391,org.apache.commons.text.TextStringBuilder.deleteAll (char),6.8,10.0,5.0,11.0,5.0,1.0,24.432749,-27.284876,403
3679,5,(5) #6b9c9049,org.apache.commons.text.TextStringBuilder.deleteAll (char),7.8,11.8,5.0,11.0,5.0,1.0,24.077732,-27.705322,403
3680,0,(0) #8b07e174,org.apache.commons.text.TextStringBuilder.deleteAll (org.apache.commons.text.matcher.StringMatcher),2.8,23.0,4.0,2.0,1.0,1.0,30.719088,34.461567,404
3681,1,(1) #56c060db,org.apache.commons.text.TextStringBuilder.deleteAll (org.apache.commons.text.matcher.StringMatcher),2.6,23.0,4.0,2.0,1.0,1.0,30.577265,34.426037,404
3682,2,(2) #7746eea7,org.apache.commons.text.TextStringBuilder.deleteAll (org.apache.commons.text.matcher.StringMatcher),3.2,23.4,4.0,2.0,1.0,1.0,30.936834,34.40892,404
3683,3,(3) #e392b7a7,org.apache.commons.text.TextStringBuilder.deleteAll (org.apache.commons.text.matcher.StringMatcher),3.2,24.4,4.0,2.0,1.0,1.0,30.53683,34.644245,404
3684,4,(4) #98add391,org.apache.commons.text.TextStringBuilder.deleteAll (org.apache.commons.text.matcher.StringMatcher),2.8,23.0,4.0,2.0,1.0,1.0,30.79142,34.37095,404
3685,5,(5) #6b9c9049,org.apache.commons.text.TextStringBuilder.deleteAll (org.apache.commons.text.matcher.StringMatcher),2.4,18.2,4.0,2.0,1.0,1.0,31.453314,34.232494,404
