id,camera_path,device,viewport,timestep,ao-NA-1-NA,ao-NA-5-NA,pathtracer-NA-NA-10,pathtracer-NA-NA-5,scivis-false-1-NA,scivis-false-5-NA,scivis-true-1-NA,scivis-true-5-NA,umap_x,umap_y,seq
732,path-x,AMD Ryzen 9 3900X,512,6,63.2295,25.0493,16.9374,18.7185,60.7969,23.1271,46.5389,20.7045,4.4082284,2.8219256,67
733,path-x,AMD Ryzen 9 3900X,512,7,54.8462,21.3012,14.7014,16.1516,52.5367,19.7109,40.0404,17.6152,4.333204,2.6923568,67
734,path-x,AMD Ryzen 9 3900X,512,8,47.9497,18.3097,12.8484,14.0388,45.9859,16.88,34.7807,15.0454,4.4429903,2.5929747,67
735,path-x,AMD Ryzen 9 3900X,512,9,41.2761,15.4326,11.0183,11.8825,39.3476,14.2098,29.485,12.6597,4.6647964,2.1832964,67
736,path-x,AMD Ryzen 9 3900X,512,10,34.4082,12.9909,10.6223,11.1811,33.1956,12.071,24.5091,10.6885,4.373844,2.072516,67
737,path-x,AMD Ryzen 9 3900X,1024,0,37.9407,16.8055,10.6864,11.9903,36.3696,15.6381,28.8177,14.0723,5.0121503,-1.1128502,68
738,path-x,AMD Ryzen 9 3900X,1024,1,33.3636,14.4691,9.1298,10.2695,32.1324,13.4071,25.0723,12.0393,4.2612977,-1.6667984,68
739,path-x,AMD Ryzen 9 3900X,1024,2,27.8396,12.0898,7.7096,8.6653,27.5686,11.217,21.3977,10.044,4.1036887,-2.1653743,68
740,path-x,AMD Ryzen 9 3900X,1024,3,24.583,10.1073,6.3981,7.2023,23.5055,9.359,18.2563,8.3711,3.6975853,-2.5072477,68
741,path-x,AMD Ryzen 9 3900X,1024,4,21.1722,8.5494,5.3509,6.0441,20.3134,7.8956,15.5179,7.0715,3.1685991,-2.1925838,68
742,path-x,AMD Ryzen 9 3900X,1024,5,18.6511,7.4061,4.7465,5.3315,17.8768,6.8682,13.6505,6.1257,2.873349,-2.5322273,68
743,path-x,AMD Ryzen 9 3900X,1024,6,16.2644,6.376,4.3455,4.8134,15.6287,5.8988,11.8804,5.2983,2.980454,-2.2297397,68
744,path-x,AMD Ryzen 9 3900X,1024,7,14.1197,5.4204,3.7773,4.1304,13.4972,5.0104,10.2945,4.4805,2.5886562,-2.633661,68
745,path-x,AMD Ryzen 9 3900X,1024,8,12.233,4.6211,3.2721,3.5726,11.7783,4.2748,8.8808,3.8332,2.4036045,-2.1499207,68
746,path-x,AMD Ryzen 9 3900X,1024,9,10.4961,3.9096,2.7868,3.0281,10.0575,3.6058,7.5176,3.2203,2.03172,-2.8931673,68
747,path-x,AMD Ryzen 9 3900X,1024,10,8.7432,3.2886,2.6911,2.831,8.4205,3.0515,6.1809,2.5518,1.4282868,-3.2057645,68
748,path-x,AMD Ryzen 9 3900X,2048,0,9.6748,4.2635,2.7256,3.0512,9.3436,3.9808,7.3801,3.5733,-3.352192,-4.16446,69
749,path-x,AMD Ryzen 9 3900X,2048,1,8.506,3.6656,2.3239,2.6107,8.1936,3.4021,6.4082,3.049,-4.216759,-3.9031522,69
750,path-x,AMD Ryzen 9 3900X,2048,2,7.3041,3.0662,1.9604,2.2004,7.0427,2.8595,5.4636,2.5563,-4.6283393,-3.427185,69
751,path-x,AMD Ryzen 9 3900X,2048,3,6.2492,2.5623,1.6184,1.8274,6.009,2.3795,4.6302,2.1231,-4.72429,-2.973245,69
752,path-x,AMD Ryzen 9 3900X,2048,4,5.3846,2.1535,1.3544,1.5324,5.1654,1.9877,3.9541,1.7847,-5.318338,-2.338315,69
753,path-x,AMD Ryzen 9 3900X,2048,5,4.7327,1.8773,1.1973,1.3539,4.5382,1.7339,3.4702,1.5492,-5.564623,-2.4571342,69
754,path-x,AMD Ryzen 9 3900X,2048,6,4.0155,1.6154,1.1032,1.2144,3.9617,1.4994,3.0173,1.3369,-5.5322475,-2.941904,69
755,path-x,AMD Ryzen 9 3900X,2048,7,3.5577,1.3659,0.9457,1.0439,3.4148,1.2626,2.5903,1.1328,-5.523677,-2.3740351,69
756,path-x,AMD Ryzen 9 3900X,2048,8,3.1062,1.1686,0.8258,0.9007,2.9869,1.0817,2.2463,0.9671,-5.1608777,-2.615053,69
757,path-x,AMD Ryzen 9 3900X,2048,9,2.6511,0.9833,0.7032,0.7624,2.5313,0.9064,1.8903,0.807,-4.9961944,-2.7580943,69
758,path-x,AMD Ryzen 9 3900X,2048,10,2.1989,0.8233,0.6758,0.6891,2.1178,0.7673,1.5636,0.681,-5.526627,-2.5845113,69
759,path-x,Intel Core i5-7500,512,0,35.0532,15.596,10.1644,10.8774,35.1052,14.7629,27.0889,13.2389,4.98159,-1.7358779,70
760,path-x,Intel Core i5-7500,512,1,31.4216,12.3213,8.2829,9.7285,30.2633,12.6598,23.771,10.7065,4.1993213,-2.1762981,70
761,path-x,Intel Core i5-7500,512,2,27.1414,11.1836,7.4448,8.1781,26.655,10.4593,20.6039,9.4244,3.791824,-2.5124698,70
762,path-x,Intel Core i5-7500,512,3,23.2511,9.3906,5.9081,6.9641,20.7297,8.8,17.1283,7.7964,3.39947,-2.689997,70
763,path-x,Intel Core i5-7500,512,4,19.5863,7.8503,5.065,5.7138,19.029,7.3614,14.482,6.2031,2.6935244,-2.4098442,70
764,path-x,Intel Core i5-7500,512,5,17.2594,6.6787,4.4795,4.7892,16.3031,6.4188,12.7309,5.7121,2.5904198,-2.726174,70
765,path-x,Intel Core i5-7500,512,6,13.7974,5.5634,4.1615,4.5411,14.1086,5.3652,10.9603,4.8648,2.7621832,-2.7840621,70
766,path-x,Intel Core i5-7500,512,7,12.3938,4.8768,3.5909,3.856,12.3794,4.6057,9.6217,4.1346,2.2802505,-2.8923907,70
767,path-x,Intel Core i5-7500,512,8,11.0378,4.2485,3.1417,3.069,10.8699,3.9259,8.2884,3.6234,2.173306,-2.419686,70
768,path-x,Intel Core i5-7500,512,9,9.654,3.5183,2.6554,2.8069,8.6344,3.3165,6.8949,2.7815,1.9928646,-2.9280763,70
769,path-x,Intel Core i5-7500,512,10,8.2387,2.8513,2.4298,2.702,7.7382,2.7405,5.3711,2.5566,1.1227969,-3.4863205,70
770,path-x,Intel Core i5-7500,1024,0,9.2016,3.8448,2.6443,2.9972,9.0069,3.6058,7.1821,3.3631,-3.9118507,-3.7190826,71
771,path-x,Intel Core i5-7500,1024,1,8.1168,3.3884,2.2539,2.4259,7.9457,3.12,6.1256,2.9077,-4.4735856,-3.516265,71
772,path-x,Intel Core i5-7500,1024,2,6.515,2.6937,1.8641,2.1104,6.5702,2.6559,5.2531,2.3997,-5.0356865,-3.091673,71
773,path-x,Intel Core i5-7500,1024,3,5.9269,2.3673,1.529,1.7383,5.7071,2.2374,4.3205,1.979,-5.15567,-2.818343,71
774,path-x,Intel Core i5-7500,1024,4,4.9883,1.9931,1.2908,1.4412,4.8281,1.8204,3.5813,1.6761,-5.6910143,-2.531804,71
775,path-x,Intel Core i5-7500,1024,5,4.2591,1.738,1.0873,1.2975,4.2436,1.5753,3.2028,1.4566,-5.8172736,-2.2773247,71
776,path-x,Intel Core i5-7500,1024,6,3.8298,1.4801,1.0435,1.154,3.628,1.4079,2.8421,1.2647,-5.6697817,-2.7608895,71
777,path-x,Intel Core i5-7500,1024,7,3.3024,1.2454,0.8932,0.9795,3.1974,1.1823,2.3092,1.0551,-5.9356384,-2.3283415,71
778,path-x,Intel Core i5-7500,1024,8,2.8441,1.0055,0.7846,0.8603,2.7183,0.9668,1.9457,0.9008,-5.359733,-2.59531,71
779,path-x,Intel Core i5-7500,1024,9,2.4747,0.8585,0.6534,0.681,2.3541,0.8471,1.7126,0.7518,-5.4292593,-2.606985,71
780,path-x,Intel Core i5-7500,1024,10,1.979,0.7585,0.6235,0.654,1.9661,0.6816,1.455,0.636,-5.9135995,-2.4615176,71
781,path-x,Intel Core i5-7500,2048,0,2.3062,0.9427,0.6616,0.7459,2.2941,0.962,1.6508,0.8663,-12.054235,-0.15517445,72
782,path-x,Intel Core i5-7500,2048,1,1.9455,0.8581,0.5512,0.6305,1.9505,0.822,1.5596,0.7316,-11.309803,-0.19904895,72
783,path-x,Intel Core i5-7500,2048,2,1.7385,0.7203,0.4731,0.521,1.5886,0.686,1.2642,0.6091,-11.473128,-0.33808276,72
784,path-x,Intel Core i5-7500,2048,3,1.4748,0.5803,0.3891,0.433,1.4318,0.5678,1.0581,0.5087,-11.244878,-0.51975137,72
785,path-x,Intel Core i5-7500,2048,4,1.2658,0.5039,0.3234,0.3712,1.2203,0.4706,0.9012,0.4173,-11.18971,-0.43273708,72
786,path-x,Intel Core i5-7500,2048,5,1.0994,0.4352,0.2877,0.3253,1.0638,0.4039,0.8147,0.368,-11.241579,-0.70676756,72
787,path-x,Intel Core i5-7500,2048,6,0.9601,0.369,0.2644,0.2844,0.9268,0.3529,0.6949,0.3128,-11.133446,-1.0287056,72
788,path-x,Intel Core i5-7500,2048,7,0.8315,0.3117,0.2295,0.2465,0.8053,0.2985,0.6093,0.2613,-11.155912,-0.7085178,72
789,path-x,Intel Core i5-7500,2048,8,0.7251,0.2691,0.1942,0.2141,0.6796,0.251,0.5236,0.2276,-11.236816,-0.93463624,72
790,path-x,Intel Core i5-7500,2048,9,0.6096,0.2231,0.1664,0.183,0.596,0.2115,0.4431,0.1896,-10.750268,-0.8665658,72
791,path-x,Intel Core i5-7500,2048,10,0.4911,0.1892,0.1617,0.1714,0.5004,0.1796,0.3551,0.1581,-11.043934,-0.48162395,72
792,path-x,Intel Core i7-8565U,512,0,34.3037,14.1256,9.7682,10.3888,31.2221,12.9448,24.3176,12.535,4.704388,-2.573721,73
793,path-x,Intel Core i7-8565U,512,1,21.8006,11.9815,7.7555,9.3117,29.2072,10.92,20.7162,10.2537,3.643381,-3.029795,73
794,path-x,Intel Core i7-8565U,512,2,19.6866,9.8113,6.6115,7.4023,23.2089,9.976,19.4506,8.8178,3.1746802,-3.0348735,73
795,path-x,Intel Core i7-8565U,512,3,20.5885,7.5229,5.7843,6.4532,15.7876,7.8301,14.3967,7.0219,2.705108,-3.009829,73
796,path-x,Intel Core i7-8565U,512,4,17.9485,5.9073,4.7979,5.0419,17.4341,6.8008,12.5456,6.0712,2.011923,-3.093756,73
797,path-x,Intel Core i7-8565U,512,5,14.2954,6.1137,3.8727,4.0723,14.4558,4.9838,11.2879,5.3354,1.8067095,-3.0111609,73
798,path-x,Intel Core i7-8565U,512,6,10.7748,5.2278,3.5382,3.8803,13.9239,4.8671,9.9769,4.2006,2.0265765,-3.17208,73
799,path-x,Intel Core i7-8565U,512,7,12.4147,4.4803,3.1329,3.3539,11.3749,4.31,7.925,3.9001,1.9176551,-2.736118,73
800,path-x,Intel Core i7-8565U,512,8,9.9685,3.7831,2.5788,2.8922,8.9481,3.7042,7.3133,3.3466,1.6646559,-2.8367355,73
801,path-x,Intel Core i7-8565U,512,9,8.6241,2.7998,2.3773,2.6682,8.8474,2.9472,5.3345,2.1313,1.3385558,-3.4012456,73
802,path-x,Intel Core i7-8565U,512,10,7.2755,2.4379,2.2507,2.3808,6.9634,2.6588,4.2481,1.6024,0.09536002,-3.6525593,73
803,path-x,Intel Core i7-8565U,1024,0,8.3964,3.8099,2.3809,2.7866,8.2703,3.2791,6.801,2.8302,-4.253334,-3.5428958,74
804,path-x,Intel Core i7-8565U,1024,1,7.9058,2.9337,1.8932,2.086,6.2888,3.0407,5.0225,2.5168,-5.3805313,-3.0680003,74
805,path-x,Intel Core i7-8565U,1024,2,4.3723,2.1392,1.7896,1.9623,6.0934,2.5279,4.4875,2.2353,-5.80314,-2.7685082,74
806,path-x,Intel Core i7-8565U,1024,3,5.6959,1.9942,1.3038,1.6512,5.4716,1.8569,4.138,1.8749,-5.57534,-2.8083904,74
807,path-x,Intel Core i7-8565U,1024,4,4.5742,1.6562,1.1357,1.2641,4.3735,1.7416,3.0626,1.4843,-6.2299223,-2.577511,74
808,path-x,Intel Core i7-8565U,1024,5,4.0652,1.4928,0.982,1.2047,4.0431,1.5129,2.5265,1.2765,-6.6231823,-2.5094407,74
809,path-x,Intel Core i7-8565U,1024,6,3.4114,1.2187,0.7709,0.9937,3.0496,1.2225,2.0712,1.0937,-6.7387915,-2.2482414,74
810,path-x,Intel Core i7-8565U,1024,7,3.0002,1.0816,0.7823,0.8602,2.3428,1.031,2.2518,0.9102,-6.7075095,-2.3180327,74
811,path-x,Intel Core i7-8565U,1024,8,2.5636,1.0057,0.6133,0.7966,2.3003,0.8905,1.7349,0.7645,-6.0749817,-2.477588,74
812,path-x,Intel Core i7-8565U,1024,9,2.2191,0.785,0.6101,0.6372,1.9454,0.7462,1.4641,0.6561,-6.043822,-2.3224924,74
813,path-x,Intel Core i7-8565U,1024,10,1.8235,0.7,0.5672,0.6199,1.8679,0.6288,1.3582,0.4299,-6.481202,-2.6685014,74
814,path-x,Intel Core i7-8565U,2048,0,2.0299,0.7513,0.5489,0.5158,1.8949,0.8802,1.5829,0.6902,-11.680912,-0.52949876,75
815,path-x,Intel Core i7-8565U,2048,1,1.8996,0.7531,0.4565,0.5501,1.8007,0.5714,1.1377,0.6634,-11.356526,0.016861014,75
816,path-x,Intel Core i7-8565U,2048,2,1.4587,0.6629,0.3866,0.4712,1.3007,0.5391,1.0399,0.5264,-11.48435,-0.2711558,75
817,path-x,Intel Core i7-8565U,2048,3,1.1759,0.5218,0.2808,0.3818,1.2364,0.5002,0.8484,0.4525,-11.358498,-0.4235947,75
818,path-x,Intel Core i7-8565U,2048,4,1.214,0.4436,0.2896,0.3241,1.1002,0.3539,0.7222,0.3588,-11.302457,-0.49819615,75
819,path-x,Intel Core i7-8565U,2048,5,1.014,0.3849,0.2501,0.2918,1.0192,0.3582,0.7054,0.3185,-11.146246,-0.6876197,75
820,path-x,Intel Core i7-8565U,2048,6,0.6073,0.2435,0.235,0.2636,0.7375,0.3106,0.6339,0.2741,-11.343458,-1.2210312,75
821,path-x,Intel Core i7-8565U,2048,7,0.6397,0.2861,0.2017,0.2191,0.7017,0.2658,0.5443,0.2347,-11.231827,-0.8893356,75
822,path-x,Intel Core i7-8565U,2048,8,0.6429,0.2417,0.1777,0.1935,0.5042,0.2214,0.4746,0.1989,-11.243232,-0.7107866,75
823,path-x,Intel Core i7-8565U,2048,9,0.5371,0.2039,0.1513,0.1628,0.5127,0.1643,0.4004,0.1682,-10.672113,-0.7621106,75
824,path-x,Intel Core i7-8565U,2048,10,0.4678,0.1695,0.1315,0.1294,0.4264,0.1316,0.3197,0.1261,-11.185705,-0.45351917,75
825,path-y,2x Intel Xeon E5-2630 v4,512,0,94.6145,44.8996,31.8529,35.591,92.325,40.6067,76.5802,38.0279,4.518878,3.4546342,76
826,path-y,2x Intel Xeon E5-2630 v4,512,1,87.7455,38.2696,28.7116,30.8169,84.6518,34.8698,63.0943,32.5477,4.2028036,3.5371501,76
827,path-y,2x Intel Xeon E5-2630 v4,512,2,70.7564,31.5102,24.1746,25.7749,69.9599,29.8589,54.3227,27.2073,4.4954696,2.6925626,76
828,path-y,2x Intel Xeon E5-2630 v4,512,3,62.2696,26.3305,20.0335,21.5183,58.8052,24.4337,44.6269,20.7972,4.70948,2.4666138,76
829,path-y,2x Intel Xeon E5-2630 v4,512,4,51.27,21.7085,16.064,17.8567,49.3913,19.9165,39.3997,18.5235,4.471789,2.2793052,76
830,path-y,2x Intel Xeon E5-2630 v4,512,5,43.4977,17.3837,13.7858,15.0488,41.9126,17.1755,32.9327,14.7629,5.05354,1.6759583,76
831,path-y,2x Intel Xeon E5-2630 v4,512,6,38.531,15.5812,11.8841,12.0131,37.8311,14.4881,28.4626,12.372,4.774063,1.0643992,76
832,path-y,2x Intel Xeon E5-2630 v4,512,7,32.5201,12.7418,9.6131,10.2057,32.0456,11.8263,23.1706,10.6217,4.592699,0.93777597,76
833,path-y,2x Intel Xeon E5-2630 v4,512,8,29.5063,11.1598,7.9829,8.7103,27.9867,10.2648,20.9498,9.0844,4.942372,0.9114191,76
834,path-y,2x Intel Xeon E5-2630 v4,512,9,26.1512,9.6701,6.7781,7.2191,24.8854,8.5433,17.7028,7.9542,4.228162,0.7580035,76
835,path-y,2x Intel Xeon E5-2630 v4,512,10,22.0425,8.1498,5.5862,6.0179,21.4152,7.3743,15.9175,6.7898,5.087538,0.45619968,76
836,path-y,2x Intel Xeon E5-2630 v4,1024,0,25.1586,11.6671,8.526,9.2641,24.9793,11.0249,19.024,9.5373,2.7318983,-3.6028788,77
837,path-y,2x Intel Xeon E5-2630 v4,1024,1,22.9198,9.8714,7.5548,7.7398,21.2988,9.0848,16.5328,8.4082,2.877375,-3.4651747,77
838,path-y,2x Intel Xeon E5-2630 v4,1024,2,18.9257,7.9805,6.1776,6.6383,18.7533,7.9352,14.6834,7.0447,2.5001423,-3.4333072,77
839,path-y,2x Intel Xeon E5-2630 v4,1024,3,15.4148,6.7175,5.3084,5.6668,15.1329,6.2928,11.8841,5.7069,2.0846322,-3.5335603,77
840,path-y,2x Intel Xeon E5-2630 v4,1024,4,13.3307,5.649,4.3665,4.6038,13.1827,5.2224,10.1702,4.7326,1.4400088,-3.654322,77
841,path-y,2x Intel Xeon E5-2630 v4,1024,5,11.3836,4.6998,3.6383,3.8868,11.3718,4.4606,8.4379,3.9662,0.5168304,-3.6228738,77
842,path-y,2x Intel Xeon E5-2630 v4,1024,6,9.8027,3.9609,3.0518,3.2022,9.548,3.7533,7.3314,3.3333,0.25673747,-3.95946,77
843,path-y,2x Intel Xeon E5-2630 v4,1024,7,8.193,3.2531,2.4979,2.6496,7.9362,3.0151,6.1119,2.7125,-0.17752773,-4.0385647,77
844,path-y,2x Intel Xeon E5-2630 v4,1024,8,7.5725,2.7888,2.0783,2.2181,6.7734,2.6382,5.3443,2.3549,-0.19617331,-3.5303788,77
845,path-y,2x Intel Xeon E5-2630 v4,1024,9,6.633,2.4497,1.7114,1.7878,6.2952,2.2855,4.578,2.0283,-0.3241341,-3.8902857,77
846,path-y,2x Intel Xeon E5-2630 v4,1024,10,5.6007,2.1247,1.3834,1.5639,5.5432,1.9065,4.1089,1.6854,-1.2314126,-3.8836417,77
847,path-y,2x Intel Xeon E5-2630 v4,2048,0,6.5201,2.9172,2.1943,2.3267,6.3329,2.7126,4.9681,2.4465,-5.4405746,-2.9794548,78
848,path-y,2x Intel Xeon E5-2630 v4,2048,1,5.6601,2.4367,1.9154,2.0436,5.4996,2.3263,4.3101,2.1015,-6.0293155,-2.9873972,78
849,path-y,2x Intel Xeon E5-2630 v4,2048,2,4.8132,2.0794,1.5975,1.6842,4.6979,1.8941,3.6897,1.7714,-6.4962573,-2.6359434,78
850,path-y,2x Intel Xeon E5-2630 v4,2048,3,3.9809,1.68,1.3203,1.4228,3.9315,1.6247,2.9631,1.4611,-6.6947403,-2.6656816,78
851,path-y,2x Intel Xeon E5-2630 v4,2048,4,3.3521,1.4179,1.1019,1.1958,3.2555,1.315,2.5308,1.2016,-7.1672597,-2.4984894,78
852,path-y,2x Intel Xeon E5-2630 v4,2048,5,2.8737,1.2012,0.92,0.9977,2.8193,1.1298,2.1647,0.9976,-7.632628,-1.9686744,78
853,path-y,2x Intel Xeon E5-2630 v4,2048,6,2.4876,1.007,0.7654,0.8278,2.3882,0.9502,1.8008,0.8453,-7.4292054,-1.7651194,78
854,path-y,2x Intel Xeon E5-2630 v4,2048,7,2.1173,0.8292,0.6345,0.6757,1.9796,0.7766,1.5186,0.6988,-7.7862616,-1.807633,78
855,path-y,2x Intel Xeon E5-2630 v4,2048,8,1.8192,0.7205,0.529,0.5699,1.74,0.6608,1.3669,0.5981,-7.4433694,-1.6699655,78
856,path-y,2x Intel Xeon E5-2630 v4,2048,9,1.6814,0.6264,0.446,0.4791,1.5612,0.581,1.2064,0.5217,-7.24135,-1.5229307,78
857,path-y,2x Intel Xeon E5-2630 v4,2048,10,1.4869,0.5411,0.3647,0.3944,1.4108,0.496,1.0514,0.4437,-7.6754284,-1.9045979,78
858,path-y,AMD Ryzen 7 1800X,512,0,55.4831,25.0294,19.2783,20.5998,56.4752,23.4721,43.7614,20.9265,5.595371,0.9491872,79
859,path-y,AMD Ryzen 7 1800X,512,1,50.8782,21.3413,16.6296,17.6795,49.1205,20.0766,37.6163,17.7553,4.5340757,0.80918336,79
860,path-y,AMD Ryzen 7 1800X,512,2,43.4105,17.7761,14.0587,14.9183,41.7462,16.681,31.7266,14.7993,4.826223,0.40292752,79
861,path-y,AMD Ryzen 7 1800X,512,3,35.9366,14.4591,11.6155,12.3676,34.5219,13.4912,26.1045,11.9949,4.938396,0.27719793,79
862,path-y,AMD Ryzen 7 1800X,512,4,30.2199,12.0228,9.6787,10.1785,29.0968,11.23,21.8153,9.9103,4.6637993,-0.17702931,79
863,path-y,AMD Ryzen 7 1800X,512,5,25.8507,10.0505,8.0686,8.5143,24.7841,9.3159,18.489,8.2643,4.2448854,-0.833504,79
864,path-y,AMD Ryzen 7 1800X,512,6,22.1873,8.4857,6.7058,7.1043,21.2498,7.8533,15.8004,6.9849,3.8065815,-1.1078084,79
865,path-y,AMD Ryzen 7 1800X,512,7,18.6557,6.9377,5.4524,5.7783,17.6676,6.4023,13.0956,5.6885,3.1593788,-1.9170679,79
866,path-y,AMD Ryzen 7 1800X,512,8,16.2445,6.0511,4.5724,4.8971,15.5982,5.5283,11.5471,4.9223,3.254843,-1.8128101,79
867,path-y,AMD Ryzen 7 1800X,512,9,14.5664,5.2871,3.7885,4.1153,13.4955,4.8208,10.1678,4.2665,3.0821798,-2.0645676,79
868,path-y,AMD Ryzen 7 1800X,512,10,12.8093,4.5588,3.1651,3.4229,12.0396,4.1196,8.8211,3.6605,2.3986824,-2.3592424,79
869,path-y,AMD Ryzen 7 1800X,1024,0,15.0788,6.4157,4.9964,5.2908,14.514,6.0012,11.2197,5.3495,-1.1623014,-3.8378494,80
870,path-y,AMD Ryzen 7 1800X,1024,1,13.0555,5.4423,4.2672,4.5322,12.5878,5.0923,9.6316,4.5364,-2.0964768,-3.6817214,80
871,path-y,AMD Ryzen 7 1800X,1024,2,11.0693,4.5431,3.6063,3.8031,10.6606,4.2388,8.1268,3.7588,-2.031791,-3.8818247,80
872,path-y,AMD Ryzen 7 1800X,1024,3,8.8132,3.6859,2.9797,3.1588,8.8385,3.4314,6.6693,3.0535,-2.3817236,-4.0161276,80
873,path-y,AMD Ryzen 7 1800X,1024,4,7.6978,3.0373,2.4567,2.6107,7.4083,2.8408,5.5797,2.5276,-2.4517508,-3.4249797,80
874,path-y,AMD Ryzen 7 1800X,1024,5,6.5837,2.5383,2.0376,2.1675,6.2904,2.363,4.7092,2.0937,-2.2037866,-3.7229211,80
875,path-y,AMD Ryzen 7 1800X,1024,6,5.6238,2.136,1.7014,1.8077,5.3982,1.9852,4.0009,1.7601,-3.0518992,-3.149524,80
876,path-y,AMD Ryzen 7 1800X,1024,7,4.7143,1.7478,1.3758,1.466,4.5019,1.6127,3.3327,1.4365,-4.4626083,-2.6383052,80
877,path-y,AMD Ryzen 7 1800X,1024,8,4.0847,1.5181,1.1623,1.2368,3.9505,1.3977,2.893,1.2378,-4.543773,-2.769858,80
878,path-y,AMD Ryzen 7 1800X,1024,9,3.6815,1.3272,0.9736,1.0472,3.4902,1.2143,2.5709,1.0793,-3.7803369,-3.032368,80
879,path-y,AMD Ryzen 7 1800X,1024,10,3.2195,1.1417,0.8004,0.8538,3.0378,1.0355,2.226,0.9201,-4.671469,-2.8155935,80
880,path-y,AMD Ryzen 7 1800X,2048,0,3.7815,1.6191,1.251,1.3359,3.6614,1.5072,2.8328,1.3493,-8.859922,-0.9637573,81
881,path-y,AMD Ryzen 7 1800X,2048,1,3.3017,1.3692,1.0818,1.1481,3.1745,1.2877,2.4378,1.1443,-9.229324,-0.6851593,81
882,path-y,AMD Ryzen 7 1800X,2048,2,2.8006,1.1256,0.9086,0.9652,2.6977,1.0673,2.0452,0.9491,-9.395258,-0.9207201,81
883,path-y,AMD Ryzen 7 1800X,2048,3,2.3098,0.9253,0.7523,0.7978,2.2273,0.8654,1.6827,0.7697,-9.672152,-0.9456682,81
884,path-y,AMD Ryzen 7 1800X,2048,4,1.9437,0.7661,0.6196,0.66,1.8635,0.7124,1.4068,0.6339,-9.662032,-1.1423341,81
885,path-y,AMD Ryzen 7 1800X,2048,5,1.6534,0.6386,0.5157,0.5475,1.5882,0.5945,1.1911,0.527,-9.815793,-1.3225003,81
886,path-y,AMD Ryzen 7 1800X,2048,6,1.4257,0.5381,0.4294,0.4554,1.3614,0.4997,1.0105,0.4425,-10.319487,-1.3831567,81
887,path-y,AMD Ryzen 7 1800X,2048,7,1.1852,0.4393,0.3478,0.3695,1.1361,0.4072,0.8353,0.3609,-10.642642,-1.2316206,81
888,path-y,AMD Ryzen 7 1800X,2048,8,1.0446,0.3815,0.2912,0.3112,0.9944,0.3504,0.7334,0.3122,-10.928088,-1.2865741,81
889,path-y,AMD Ryzen 7 1800X,2048,9,0.9253,0.3334,0.2452,0.2627,0.8754,0.3049,0.6461,0.2711,-9.894075,-1.2120415,81
890,path-y,AMD Ryzen 7 1800X,2048,10,0.8086,0.287,0.2006,0.2162,0.7638,0.2581,0.5601,0.2309,-10.525283,-0.86382735,81
891,path-y,AMD Ryzen 9 3900X,512,0,143.056,65.5123,48.0483,51.1601,138.2277,60.8443,109.9144,54.4206,3.7416167,5.0432024,82
892,path-y,AMD Ryzen 9 3900X,512,1,125.8044,55.8413,41.4472,44.603,121.4999,51.9505,95.0354,46.5103,4.0152235,4.5759506,82
893,path-y,AMD Ryzen 9 3900X,512,2,108.3914,47.0055,35.2558,37.7793,104.5352,43.5254,81.2341,38.9663,3.889846,3.8690197,82
894,path-y,AMD Ryzen 9 3900X,512,3,91.0233,38.5063,29.5015,31.3422,87.6117,35.7314,67.6521,31.8805,3.989072,3.6375418,82
895,path-y,AMD Ryzen 9 3900X,512,4,77.5386,32.0197,24.7205,26.2405,74.4374,29.6885,57.2889,26.4804,4.1750765,3.3225803,82
896,path-y,AMD Ryzen 9 3900X,512,5,66.5305,26.8819,20.5194,21.8892,64.0197,24.8827,48.7489,22.1615,4.4031296,2.9939728,82
897,path-y,AMD Ryzen 9 3900X,512,6,57.7821,22.7439,17.288,18.3137,55.2807,21.0299,41.7115,18.757,4.588525,3.06013,82
898,path-y,AMD Ryzen 9 3900X,512,7,48.7232,18.7171,14.0448,14.9934,46.6856,17.2056,35.0653,15.333,4.042867,2.4906452,82
899,path-y,AMD Ryzen 9 3900X,512,8,43.136,16.2883,11.7761,12.6767,41.0403,14.8827,30.7554,13.27,4.523717,2.1947486,82
900,path-y,AMD Ryzen 9 3900X,512,9,38.5511,14.2724,9.5841,10.6839,35.1857,12.9593,27.2199,11.5763,4.3921566,2.0198781,82
901,path-y,AMD Ryzen 9 3900X,512,10,33.9053,12.2732,8.1737,8.8845,31.8573,11.1102,23.6337,9.8902,4.639988,1.7604955,82
902,path-y,AMD Ryzen 9 3900X,1024,0,37.5944,16.8721,12.6778,13.4397,36.3074,15.7543,28.7608,14.134,4.367878,-1.2023836,83
903,path-y,AMD Ryzen 9 3900X,1024,1,32.9551,14.4728,10.9025,11.609,31.7454,13.4223,24.9118,12.0372,4.773714,-1.5484757,83
904,path-y,AMD Ryzen 9 3900X,1024,2,28.2468,12.1199,9.2359,9.8209,27.2654,11.2495,21.1189,10.0631,4.043467,-1.8610045,83
905,path-y,AMD Ryzen 9 3900X,1024,3,23.5418,9.8873,7.6439,8.1367,22.7956,9.1065,17.6129,8.2188,3.963663,-2.2003777,83
906,path-y,AMD Ryzen 9 3900X,1024,4,20.1155,8.1947,6.3522,6.759,19.3389,7.6245,14.7567,6.8058,3.159305,-2.4129086,83
