id,camera_path,device,viewport,timestep,ao-NA-1-NA,ao-NA-5-NA,pathtracer-NA-NA-10,pathtracer-NA-NA-5,scivis-false-1-NA,scivis-false-5-NA,scivis-true-1-NA,scivis-true-5-NA,umap_x,umap_y,seq
740,path-x,AMD Ryzen 9 3900X,1024,3,34.3365,30.5828,2.5383,2.8766,35.0709,35.181,22.8334,23.0708,-6.3356543,-0.40955257,68
741,path-x,AMD Ryzen 9 3900X,1024,4,30.1449,26.7065,2.0805,2.3792,30.6206,30.663,20.4303,20.4443,-5.841504,-0.7094991,68
742,path-x,AMD Ryzen 9 3900X,1024,5,26.8668,24.2592,1.7949,2.0653,27.3916,27.447,19.3317,19.3678,-5.764024,-0.724287,68
743,path-x,AMD Ryzen 9 3900X,1024,6,24.8068,22.6365,1.5141,1.7469,25.1446,24.6168,18.4021,18.425,-5.370767,-1.1401768,68
744,path-x,AMD Ryzen 9 3900X,1024,7,24.8441,22.7496,1.3724,1.6091,25.1422,25.2216,18.1086,18.8219,-4.9927135,-1.615228,68
745,path-x,AMD Ryzen 9 3900X,1024,8,26.7147,24.8048,1.3556,1.5672,27.109,27.0943,20.3614,20.3554,-5.467275,-1.1934782,68
746,path-x,AMD Ryzen 9 3900X,1024,9,26.6645,24.6247,1.3776,1.6175,26.9265,27.072,20.8616,20.8898,-5.270425,-1.3257434,68
747,path-x,AMD Ryzen 9 3900X,1024,10,26.1978,24.5433,1.3981,1.6315,26.4098,26.4083,21.3687,21.4301,-4.8256288,-1.8283665,68
748,path-x,AMD Ryzen 9 3900X,2048,0,12.7258,11.7929,1.2252,1.389,12.9098,12.917,9.665,9.6708,0.034189187,-3.0601866,69
749,path-x,AMD Ryzen 9 3900X,2048,1,11.5402,10.4977,1.0045,1.1403,11.6687,11.6857,8.3759,8.3868,-0.31910315,-3.3422635,69
750,path-x,AMD Ryzen 9 3900X,2048,2,10.1635,9.1547,0.809,0.8718,10.3788,10.367,7.1082,7.1046,-0.003256813,-3.412311,69
751,path-x,AMD Ryzen 9 3900X,2048,3,8.7356,7.7872,0.6391,0.7243,8.9522,8.9631,5.8742,5.8414,0.3243595,-2.7903295,69
752,path-x,AMD Ryzen 9 3900X,2048,4,7.6246,6.8013,0.5245,0.5962,7.8007,7.8212,5.1933,5.1836,0.065788575,-3.1614387,69
753,path-x,AMD Ryzen 9 3900X,2048,5,6.8432,6.1741,0.452,0.5178,6.9501,6.9605,4.8922,4.8886,0.27581608,-3.1812732,69
754,path-x,AMD Ryzen 9 3900X,2048,6,6.2779,5.7344,0.3789,0.4392,6.3749,6.3872,4.6619,4.6672,0.5231449,-2.9220996,69
755,path-x,AMD Ryzen 9 3900X,2048,7,6.2935,5.7833,0.3441,0.4038,6.374,6.3735,4.7618,4.7699,1.1249881,-3.1848574,69
756,path-x,AMD Ryzen 9 3900X,2048,8,6.8289,6.2017,0.339,0.4002,6.6534,6.8476,5.1304,5.1663,1.3937306,-3.3378074,69
757,path-x,AMD Ryzen 9 3900X,2048,9,6.7326,6.2327,0.3443,0.4032,6.7911,6.8095,5.267,5.2621,1.1858851,-3.4549172,69
758,path-x,AMD Ryzen 9 3900X,2048,10,6.6177,6.1954,0.3503,0.4059,6.6678,6.6597,5.3934,5.3947,1.6946831,-3.456054,69
759,path-x,Intel Core i5-7500,512,0,60.1659,52.3355,5.9476,6.6217,59.9938,61.4164,45.3869,44.8769,-6.20198,1.221405,70
760,path-x,Intel Core i5-7500,512,1,54.0535,48.9522,4.7773,5.1693,55.8909,55.4133,39.4036,39.4532,-6.256494,1.412645,70
761,path-x,Intel Core i5-7500,512,2,47.9777,42.6201,3.9135,4.3813,49.8666,47.782,33.649,32.0848,-6.389393,1.0381991,70
762,path-x,Intel Core i5-7500,512,3,39.6074,36.7822,3.1008,3.4495,43.9999,43.6908,27.9791,27.8758,-6.114967,0.9298131,70
763,path-x,Intel Core i5-7500,512,4,36.982,32.2558,2.5248,2.8562,37.6112,38.5515,24.8652,23.5366,-6.3331294,0.575188,70
764,path-x,Intel Core i5-7500,512,5,33.0747,29.1297,2.161,2.506,33.348,33.8665,23.303,23.3572,-6.2041783,0.5210765,70
765,path-x,Intel Core i5-7500,512,6,28.3505,27.4145,1.8129,2.1478,31.7672,31.1443,21.0644,22.0656,-6.004857,-0.32782036,70
766,path-x,Intel Core i5-7500,512,7,30.7858,28.1696,1.6439,1.9293,30.0416,29.9867,23.1078,22.7264,-5.488142,-0.92650425,70
767,path-x,Intel Core i5-7500,512,8,33.0758,30.017,1.6952,1.9921,33.5926,33.1499,24.6289,24.9331,-5.4974732,-0.80301183,70
768,path-x,Intel Core i5-7500,512,9,33.2667,30.0471,1.6975,1.9193,33.4273,33.9095,26.1976,25.7394,-5.7491236,-0.9125729,70
769,path-x,Intel Core i5-7500,512,10,32.2934,29.6975,1.6593,1.9645,33.0402,33.1277,26.2224,26.3728,-5.2297716,-1.0679029,70
770,path-x,Intel Core i5-7500,1024,0,14.5508,14.1772,1.4509,1.6121,15.5724,15.5607,11.9192,11.7571,-1.1335962,-3.6239436,71
771,path-x,Intel Core i5-7500,1024,1,14.1396,12.7084,1.2323,1.3784,14.1388,14.08,9.571,10.2092,-1.3721504,-3.5872214,71
772,path-x,Intel Core i5-7500,1024,2,12.4958,11.0956,0.9869,1.1081,12.8518,12.8823,8.6491,8.5852,-1.3526094,-3.3792362,71
773,path-x,Intel Core i5-7500,1024,3,10.7849,9.4057,0.7872,0.8849,11.2191,11.0497,7.0709,7.0709,-1.0775633,-3.3896542,71
774,path-x,Intel Core i5-7500,1024,4,9.6271,8.3917,0.6069,0.7032,9.3135,9.9658,6.4113,6.3973,-1.0754062,-3.8658342,71
775,path-x,Intel Core i5-7500,1024,5,7.9005,7.5185,0.5496,0.63,8.6913,8.604,5.9402,5.9795,-0.8844546,-3.513406,71
776,path-x,Intel Core i5-7500,1024,6,7.8216,7.0872,0.4574,0.5355,7.5428,7.8479,5.7312,5.7047,-0.3424106,-3.1289809,71
777,path-x,Intel Core i5-7500,1024,7,7.9195,7.0416,0.4215,0.4824,7.5439,7.8629,5.6859,5.6167,0.30028716,-3.2357306,71
778,path-x,Intel Core i5-7500,1024,8,7.7655,7.5065,0.412,0.4791,8.6615,8.766,6.2402,6.4673,0.8283182,-3.5936592,71
779,path-x,Intel Core i5-7500,1024,9,8.2585,7.4306,0.427,0.4971,8.5645,8.4807,6.4649,6.546,0.9481777,-3.554267,71
780,path-x,Intel Core i5-7500,1024,10,7.5949,7.6836,0.4248,0.502,8.224,8.3447,6.768,6.6224,0.9542297,-3.652246,71
781,path-x,Intel Core i5-7500,2048,0,3.6703,3.6437,0.3756,0.4226,4.019,3.9095,2.9984,2.9012,4.76124,0.39005622,72
782,path-x,Intel Core i5-7500,2048,1,3.5984,3.0922,0.3047,0.3458,3.593,3.387,2.5595,2.6155,4.571459,-0.58130753,72
783,path-x,Intel Core i5-7500,2048,2,3.1447,2.8294,0.2493,0.2809,3.2562,3.2275,2.1994,2.1674,4.52193,-0.6776864,72
784,path-x,Intel Core i5-7500,2048,3,2.756,2.3502,0.1982,0.2186,2.7807,2.8348,1.5817,1.8037,5.0590167,-0.96432865,72
785,path-x,Intel Core i5-7500,2048,4,2.405,2.1044,0.1602,0.1825,2.4894,2.4943,1.6221,1.6287,4.680701,-0.78119683,72
786,path-x,Intel Core i5-7500,2048,5,2.133,1.8222,0.1382,0.1571,2.2049,2.194,1.5663,1.5168,4.6428003,-1.2429163,72
787,path-x,Intel Core i5-7500,2048,6,1.9963,1.7463,0.1153,0.1338,1.9979,1.8563,1.4457,1.2796,4.90665,-0.9875078,72
788,path-x,Intel Core i5-7500,2048,7,1.9035,1.7265,0.1048,0.1237,2.0193,2.0316,1.4031,1.5231,4.9391775,-1.4436167,72
789,path-x,Intel Core i5-7500,2048,8,2.1187,1.8929,0.1041,0.123,2.161,2.1659,1.6142,1.4684,4.468913,-1.1336607,72
790,path-x,Intel Core i5-7500,2048,9,2.0174,1.8318,0.1057,0.1238,2.1777,2.1709,1.6563,1.6527,4.361312,-1.5678477,72
791,path-x,Intel Core i5-7500,2048,10,2.0459,1.9475,0.1075,0.125,1.9119,2.1213,1.6858,1.6753,4.793619,-1.4490191,72
792,path-x,Intel Core i7-8565U,512,0,58.149,48.7377,5.9967,6.358,58.761,58.234,42.6446,44.8756,-5.9662805,0.92629164,73
793,path-x,Intel Core i7-8565U,512,1,52.8259,47.9943,4.8267,5.1272,55.2172,50.1875,39.2175,36.6803,-6.182628,0.98895466,73
794,path-x,Intel Core i7-8565U,512,2,40.9175,41.7119,3.5078,4.5646,41.473,40.0755,34.8228,34.8769,-6.495886,0.72392076,73
795,path-x,Intel Core i7-8565U,512,3,38.7585,33.4929,3.2887,3.2931,43.7071,44.0377,24.6526,23.0247,-6.2472453,0.58410156,73
796,path-x,Intel Core i7-8565U,512,4,37.4162,32.4693,2.6965,2.8132,35.5324,35.6967,26.4819,25.7368,-6.1854167,0.5144135,73
797,path-x,Intel Core i7-8565U,512,5,30.6696,26.5111,2.314,2.0515,33.1189,26.9311,23.9093,20.4856,-6.175436,-0.13230868,73
798,path-x,Intel Core i7-8565U,512,6,30.8163,25.4999,1.901,2.1599,32.2309,31.2557,22.1035,23.5384,-6.093205,-0.27211002,73
799,path-x,Intel Core i7-8565U,512,7,25.3682,28.2881,1.7223,1.9249,26.5612,32.4603,21.4158,23.9153,-5.446308,-0.8213471,73
800,path-x,Intel Core i7-8565U,512,8,32.6397,28.8584,1.6616,1.5656,33.6741,34.774,25.9054,19.3995,-5.9383483,-0.7295086,73
801,path-x,Intel Core i7-8565U,512,9,28.8343,29.1923,1.7421,1.5349,33.2279,31.4098,25.7207,23.4958,-5.6771693,-0.9615238,73
802,path-x,Intel Core i7-8565U,512,10,32.8552,30.4968,1.8209,2.0968,32.781,33.9112,26.2617,24.1888,-5.417444,-1.0116897,73
803,path-x,Intel Core i7-8565U,1024,0,15.4824,13.053,1.3308,1.495,15.1664,14.9181,10.5176,10.5081,-0.94162863,-3.326372,74
804,path-x,Intel Core i7-8565U,1024,1,13.9161,11.8173,1.1965,1.4655,13.2185,13.8076,10.2611,9.7294,-1.4440995,-3.279623,74
805,path-x,Intel Core i7-8565U,1024,2,12.4087,10.5094,0.9881,0.971,12.5643,12.6006,8.4688,8.9026,-1.169535,-3.4667263,74
806,path-x,Intel Core i7-8565U,1024,3,9.5966,9.0888,0.7826,0.7923,10.4074,10.8055,7.2826,7.4997,-0.70407844,-3.6633873,74
807,path-x,Intel Core i7-8565U,1024,4,8.248,6.0758,0.6565,0.7292,7.7562,9.1557,6.3257,4.7375,-0.41435936,-3.4751546,74
808,path-x,Intel Core i7-8565U,1024,5,8.7541,6.294,0.5586,0.5164,8.6543,8.6115,6.0831,6.3941,-0.79314125,-3.7352734,74
809,path-x,Intel Core i7-8565U,1024,6,8.1108,5.6249,0.471,0.5464,8.1821,6.027,6.0553,6.0164,-0.19547023,-3.3041546,74
810,path-x,Intel Core i7-8565U,1024,7,7.5051,7.1909,0.4202,0.4804,8.1705,7.8698,4.5206,5.9336,0.38339853,-3.2489414,74
811,path-x,Intel Core i7-8565U,1024,8,8.7843,6.5445,0.3281,0.3987,8.7927,7.8272,6.6294,6.4694,0.7770809,-3.6176362,74
812,path-x,Intel Core i7-8565U,1024,9,7.9787,7.2835,0.4071,0.4924,8.2127,7.3315,6.6102,6.5331,0.7789632,-3.7218401,74
813,path-x,Intel Core i7-8565U,1024,10,7.9165,7.2252,0.4308,0.4984,8.0548,6.5726,7.0121,6.4649,1.2753812,-3.5202427,74
814,path-x,Intel Core i7-8565U,2048,0,3.8873,3.4158,0.3743,0.4127,3.8725,3.8974,2.8862,2.8982,4.957263,0.12022621,75
815,path-x,Intel Core i7-8565U,2048,1,3.2524,3.1524,0.3005,0.3436,3.5052,3.445,2.1939,2.1031,4.877078,-0.614744,75
816,path-x,Intel Core i7-8565U,2048,2,3.1614,2.6382,0.218,0.2382,3.2293,3.2011,1.7783,2.0839,4.889545,-0.5466502,75
817,path-x,Intel Core i7-8565U,2048,3,2.6522,2.3427,0.1962,0.2191,2.7533,2.8499,1.8919,1.6607,4.8417506,-0.93195075,75
818,path-x,Intel Core i7-8565U,2048,4,2.0317,2.014,0.1616,0.1824,2.3952,2.4114,1.6637,1.6615,4.9132476,-0.5754463,75
819,path-x,Intel Core i7-8565U,2048,5,1.8094,1.8776,0.1361,0.1419,2.1696,2.2458,1.5689,1.5405,4.5465264,-0.8967616,75
820,path-x,Intel Core i7-8565U,2048,6,2.0296,1.7751,0.1153,0.1326,1.9076,1.985,1.473,1.509,4.7781324,-0.8537001,75
821,path-x,Intel Core i7-8565U,2048,7,1.9917,1.6529,0.0913,0.1221,1.9993,1.5957,1.4927,1.4905,4.8938837,-1.3943301,75
822,path-x,Intel Core i7-8565U,2048,8,1.7291,1.9346,0.1032,0.1216,2.0863,2.1381,1.6157,0.9649,4.4911447,-1.1944072,75
823,path-x,Intel Core i7-8565U,2048,9,2.1065,1.9592,0.0861,0.1213,2.0621,2.1061,1.6274,1.7178,4.419658,-1.4317375,75
824,path-x,Intel Core i7-8565U,2048,10,1.3818,1.4815,0.1065,0.1226,1.7134,2.1462,1.6647,1.7535,4.6422143,-1.6416568,75
825,path-y,2x Intel Xeon E5-2630 v4,512,0,125.4741,110.2309,9.0738,10.3908,131.4036,131.5587,88.7012,88.6344,-6.9590197,3.1319785,76
826,path-y,2x Intel Xeon E5-2630 v4,512,1,114.1912,98.9746,7.848,8.9073,118.1856,118.6838,80.2317,80.2948,-7.3736706,3.3098137,76
827,path-y,2x Intel Xeon E5-2630 v4,512,2,100.3642,87.8665,6.532,7.4642,104.9376,105.214,70.8065,70.5418,-6.968724,3.7309108,76
828,path-y,2x Intel Xeon E5-2630 v4,512,3,86.6769,75.8725,5.37,6.1868,90.8992,90.1331,60.9875,61.3745,-6.9429216,3.4329743,76
829,path-y,2x Intel Xeon E5-2630 v4,512,4,73.5635,64.9005,4.3101,4.924,77.4984,77.5621,52.5434,52.4841,-6.721739,3.3424296,76
830,path-y,2x Intel Xeon E5-2630 v4,512,5,65.4313,54.7936,3.3121,3.8082,68.4477,68.8454,46.2026,46.1949,-6.4548163,2.9863925,76
831,path-y,2x Intel Xeon E5-2630 v4,512,6,61.416,52.8695,2.5771,2.9638,64.8265,64.8231,41.9692,41.8727,-6.07439,2.3872788,76
832,path-y,2x Intel Xeon E5-2630 v4,512,7,64.2529,53.6069,2.2351,2.574,69.6141,69.141,40.9343,40.808,-6.035189,1.4936965,76
833,path-y,2x Intel Xeon E5-2630 v4,512,8,66.9828,53.1533,2.174,2.4997,73.3686,73.4846,38.2929,37.66,-6.3749433,1.1937052,76
834,path-y,2x Intel Xeon E5-2630 v4,512,9,63.2275,48.2007,2.2615,2.6225,69.2238,69.4801,33.3207,33.7815,-6.0365896,0.835615,76
835,path-y,2x Intel Xeon E5-2630 v4,512,10,58.5398,45.7599,2.5054,2.8919,64.025,63.8969,32.5339,32.4384,-5.853769,0.6295407,76
836,path-y,2x Intel Xeon E5-2630 v4,1024,0,33.3899,29.0873,2.331,2.656,34.7474,34.7387,23.1711,23.3645,-4.907733,-2.6658666,77
837,path-y,2x Intel Xeon E5-2630 v4,1024,1,30.0482,26.0785,1.9911,2.2689,31.3036,31.3424,20.8432,20.8848,-5.221171,-2.1592546,77
838,path-y,2x Intel Xeon E5-2630 v4,1024,2,26.3915,22.9155,1.6629,1.9034,27.5199,27.6817,18.3851,18.3116,-5.1535735,-2.2282562,77
839,path-y,2x Intel Xeon E5-2630 v4,1024,3,22.6108,19.5126,1.3599,1.5576,23.6911,23.8093,15.9414,15.8056,-4.7816114,-2.2199628,77
840,path-y,2x Intel Xeon E5-2630 v4,1024,4,19.3032,16.8048,1.082,1.2438,20.2088,20.1598,13.6189,13.6193,-4.0804453,-2.4541838,77
841,path-y,2x Intel Xeon E5-2630 v4,1024,5,16.8977,14.8035,0.8199,0.9607,17.9123,17.8253,11.8515,11.8544,-4.297866,-2.209516,77
842,path-y,2x Intel Xeon E5-2630 v4,1024,6,15.7674,13.5126,0.6482,0.748,16.7678,16.7319,10.7264,10.7564,-3.4073596,-2.7134984,77
843,path-y,2x Intel Xeon E5-2630 v4,1024,7,16.6221,13.6786,0.5627,0.6509,17.8102,17.9054,10.4306,10.4229,-3.42861,-2.953198,77
844,path-y,2x Intel Xeon E5-2630 v4,1024,8,17.2527,13.6234,0.5466,0.6139,18.7163,18.9356,9.815,9.7947,-3.8267584,-3.037686,77
845,path-y,2x Intel Xeon E5-2630 v4,1024,9,16.1126,12.3407,0.5637,0.6602,17.9204,17.6953,8.6048,8.4968,-3.7584136,-3.300131,77
846,path-y,2x Intel Xeon E5-2630 v4,1024,10,15.0958,11.6371,0.6294,0.7292,16.4931,16.4459,8.2242,8.2611,-3.386031,-2.837427,77
847,path-y,2x Intel Xeon E5-2630 v4,2048,0,8.4547,7.3535,0.5858,0.669,8.8618,8.8451,5.8314,5.915,1.70895,-1.6887923,78
848,path-y,2x Intel Xeon E5-2630 v4,2048,1,7.6145,6.6304,0.5008,0.5712,7.9932,7.9737,5.2871,5.2816,1.8267623,-1.828884,78
849,path-y,2x Intel Xeon E5-2630 v4,2048,2,6.7109,5.7997,0.4182,0.479,7.0441,7.065,4.667,4.6646,1.765674,-1.7186282,78
850,path-y,2x Intel Xeon E5-2630 v4,2048,3,5.787,5.0349,0.3433,0.3912,6.0579,6.0313,4.0354,4.0165,2.239387,-1.7326416,78
851,path-y,2x Intel Xeon E5-2630 v4,2048,4,4.8604,4.2855,0.2723,0.3121,5.1504,5.1319,3.4548,3.4359,2.1729312,-1.8473393,78
852,path-y,2x Intel Xeon E5-2630 v4,2048,5,4.2992,3.721,0.2097,0.2414,4.4956,4.5166,3.0094,3.0068,2.3728876,-2.131215,78
853,path-y,2x Intel Xeon E5-2630 v4,2048,6,3.9784,3.405,0.1626,0.1879,4.2514,4.2306,2.7127,2.7216,2.9679615,-1.9746766,78
854,path-y,2x Intel Xeon E5-2630 v4,2048,7,4.1841,3.4681,0.1408,0.162,4.5079,4.5057,2.631,2.6243,3.2580848,-2.0272307,78
855,path-y,2x Intel Xeon E5-2630 v4,2048,8,4.305,3.4401,0.137,0.1569,4.7442,4.75,2.4739,2.4655,3.267722,-2.318375,78
856,path-y,2x Intel Xeon E5-2630 v4,2048,9,4.0281,3.1075,0.1419,0.1649,4.467,4.466,2.1651,2.1613,2.912327,-2.263846,78
857,path-y,2x Intel Xeon E5-2630 v4,2048,10,3.797,2.9442,0.1573,0.1827,4.1649,4.1202,2.0563,2.0755,3.4115283,-2.2119002,78
858,path-y,AMD Ryzen 7 1800X,512,0,65.2371,55.1913,4.8412,5.5455,67.3891,67.5133,46.2259,45.6525,-5.7169037,1.3798602,79
859,path-y,AMD Ryzen 7 1800X,512,1,58.7737,49.702,4.1229,4.7258,60.9793,60.7039,41.5498,41.4601,-6.1381097,1.3839006,79
860,path-y,AMD Ryzen 7 1800X,512,2,51.7491,43.891,3.4655,3.9701,53.6294,53.8477,36.7401,36.6326,-6.8063264,1.0148103,79
861,path-y,AMD Ryzen 7 1800X,512,3,44.6794,37.9406,2.8556,3.2684,46.3289,46.1474,31.6875,31.6532,-6.615569,1.0969976,79
862,path-y,AMD Ryzen 7 1800X,512,4,38.302,32.5025,2.261,2.604,39.4711,39.6248,27.2786,27.2955,-6.3625207,0.50514084,79
863,path-y,AMD Ryzen 7 1800X,512,5,34.1432,28.7928,1.7582,2.0204,35.2376,35.2527,23.9988,24.0889,-6.4593472,0.12512766,79
864,path-y,AMD Ryzen 7 1800X,512,6,32.1612,26.6498,1.3638,1.5669,33.5027,33.4381,21.8859,21.8703,-5.9190526,-0.49021342,79
865,path-y,AMD Ryzen 7 1800X,512,7,33.6711,26.7512,1.1777,1.3584,35.5338,35.5868,21.2605,21.264,-5.46968,-0.9140511,79
866,path-y,AMD Ryzen 7 1800X,512,8,34.7275,26.044,1.1462,1.3212,37.258,37.2222,19.9421,19.9289,-5.646243,-0.973067,79
867,path-y,AMD Ryzen 7 1800X,512,9,32.3263,23.48,1.1927,1.384,35.0254,34.9849,17.487,17.5911,-5.6617246,-1.0780246,79
868,path-y,AMD Ryzen 7 1800X,512,10,29.9421,22.0804,1.3192,1.5392,32.443,32.4666,16.8687,16.8766,-5.277655,-1.6709201,79
869,path-y,AMD Ryzen 7 1800X,1024,0,16.8353,14.2287,1.2292,1.4109,17.5365,17.5179,11.9555,11.9389,-0.90132093,-3.8411229,80
870,path-y,AMD Ryzen 7 1800X,1024,1,15.1802,12.7761,1.051,1.1982,15.7705,15.7549,10.694,10.6836,-1.4851732,-3.4767187,80
871,path-y,AMD Ryzen 7 1800X,1024,2,13.4011,11.288,0.8765,0.992,13.8837,13.9164,9.4653,9.4354,-1.3944403,-3.7020917,80
872,path-y,AMD Ryzen 7 1800X,1024,3,11.526,9.761,0.692,0.8243,11.935,11.9691,8.1632,8.1531,-1.2058152,-3.6418042,80
873,path-y,AMD Ryzen 7 1800X,1024,4,9.8309,8.3256,0.5705,0.6553,10.18,10.1692,6.9757,6.9871,-1.3659377,-3.5906246,80
874,path-y,AMD Ryzen 7 1800X,1024,5,8.72,7.3441,0.4413,0.5059,9.0379,9.0734,6.1292,6.1277,-1.029431,-3.4905431,80
875,path-y,AMD Ryzen 7 1800X,1024,6,8.1784,6.7799,0.3416,0.3946,8.5345,8.5365,5.5734,5.5878,-0.35878393,-3.1179092,80
876,path-y,AMD Ryzen 7 1800X,1024,7,8.3115,6.7793,0.2946,0.3404,9.0395,9.0329,5.3944,5.3938,0.525325,-3.1185102,80
877,path-y,AMD Ryzen 7 1800X,1024,8,8.8051,6.5799,0.2865,0.3308,9.4497,9.4284,5.0679,5.0669,1.0490717,-3.3992605,80
878,path-y,AMD Ryzen 7 1800X,1024,9,8.1905,5.9096,0.2981,0.347,8.9042,8.9272,4.4398,4.4315,1.1012455,-3.8325975,80
879,path-y,AMD Ryzen 7 1800X,1024,10,7.5652,5.5593,0.3323,0.3859,8.1982,8.2107,4.2515,4.2697,1.7356665,-3.478237,80
880,path-y,AMD Ryzen 7 1800X,2048,0,4.2944,3.6161,0.3091,0.3535,4.4629,4.445,3.0269,3.0242,4.8122783,-0.12629792,81
881,path-y,AMD Ryzen 7 1800X,2048,1,3.8539,3.2389,0.2634,0.3022,4.0049,4.0071,2.7115,2.7146,4.47393,-0.46483284,81
882,path-y,AMD Ryzen 7 1800X,2048,2,3.4092,2.8601,0.2207,0.2526,3.5331,3.5268,2.3956,2.4,4.588557,-0.57860047,81
883,path-y,AMD Ryzen 7 1800X,2048,3,2.9258,2.4666,0.1802,0.2072,3.0322,3.0364,2.0703,2.0679,4.539766,-0.96110785,81
884,path-y,AMD Ryzen 7 1800X,2048,4,2.4917,2.1066,0.1434,0.1649,2.5802,2.5768,1.773,1.7709,4.490946,-0.8062687,81
885,path-y,AMD Ryzen 7 1800X,2048,5,2.2094,1.8646,0.1105,0.1274,2.2944,2.2918,1.552,1.5562,4.3028793,-0.9122036,81
886,path-y,AMD Ryzen 7 1800X,2048,6,2.0708,1.7103,0.0857,0.099,2.1543,2.1604,1.4114,1.4089,4.8997703,-0.8081972,81
887,path-y,AMD Ryzen 7 1800X,2048,7,2.1578,1.7079,0.074,0.0842,2.2757,2.2699,1.3604,1.3608,4.7301273,-1.3056283,81
888,path-y,AMD Ryzen 7 1800X,2048,8,2.2086,1.6574,0.0716,0.0828,2.3721,2.3777,1.2763,1.2751,4.584766,-0.9685976,81
889,path-y,AMD Ryzen 7 1800X,2048,9,2.0576,1.4868,0.0747,0.0867,2.2397,2.2393,1.1209,1.1146,4.585583,-1.2076652,81
890,path-y,AMD Ryzen 7 1800X,2048,10,1.9041,1.3994,0.0832,0.0966,2.0653,2.0652,1.071,1.0705,4.9155917,-1.4424347,81
891,path-y,AMD Ryzen 9 3900X,512,0,139.611,124.3919,10.0365,11.436,141.991,141.7487,95.5795,95.4672,-7.0541987,3.459679,82
892,path-y,AMD Ryzen 9 3900X,512,1,124.1596,111.1632,8.563,9.7951,126.4323,126.6503,85.2929,85.4051,-7.3610444,3.6539347,82
893,path-y,AMD Ryzen 9 3900X,512,2,108.7006,96.8804,7.1612,8.2076,110.8125,110.7383,74.6519,74.8991,-7.1014338,3.9039767,82
894,path-y,AMD Ryzen 9 3900X,512,3,92.5044,83.0993,5.8986,6.7291,94.3014,94.6575,64.2129,64.36,-7.147371,3.659146,82
895,path-y,AMD Ryzen 9 3900X,512,4,78.3067,70.3888,4.6825,5.3875,79.7563,79.7219,54.7942,54.8504,-6.834725,3.4628372,82
896,path-y,AMD Ryzen 9 3900X,512,5,69.6519,62.3173,3.6293,4.1668,70.8195,70.8311,48.0337,48.0432,-6.5349336,3.0864515,82
897,path-y,AMD Ryzen 9 3900X,512,6,65.6758,58.0279,2.814,3.2566,67.1777,66.7557,43.8955,43.7637,-6.0201764,2.4708154,82
898,path-y,AMD Ryzen 9 3900X,512,7,70.2055,59.6083,2.435,2.8032,71.8752,71.5543,42.71,42.7077,-6.1134553,1.5376735,82
899,path-y,AMD Ryzen 9 3900X,512,8,72.3678,59.7589,2.3669,2.7192,75.3557,75.4928,40.1291,40.1245,-6.3465695,1.1911521,82
900,path-y,AMD Ryzen 9 3900X,512,9,67.9828,54.4265,2.4578,2.8518,71.1926,70.9728,35.4941,35.2137,-6.116212,0.8171568,82
901,path-y,AMD Ryzen 9 3900X,512,10,63.0696,50.951,2.733,3.1616,65.7272,65.6013,33.9608,33.9286,-5.689341,0.82366663,82
902,path-y,AMD Ryzen 9 3900X,1024,0,36.6265,32.4411,2.5533,2.9161,37.2139,37.2834,24.9413,24.9001,-5.1387334,-2.5277452,83
903,path-y,AMD Ryzen 9 3900X,1024,1,32.5543,28.8386,2.1807,2.4861,33.269,33.2189,22.213,22.2486,-5.4889364,-2.0459113,83
904,path-y,AMD Ryzen 9 3900X,1024,2,28.3999,25.2014,1.8224,2.0861,29.0715,28.9774,19.4136,19.3522,-5.4199443,-2.0790403,83
905,path-y,AMD Ryzen 9 3900X,1024,3,24.1374,21.5221,1.4258,1.7024,24.6118,24.5784,16.6581,16.59,-5.14357,-2.1312037,83
906,path-y,AMD Ryzen 9 3900X,1024,4,20.2832,18.2115,1.1818,1.3582,20.6778,20.7132,14.1129,14.1101,-4.452205,-2.142369,83
907,path-y,AMD Ryzen 9 3900X,1024,5,17.9373,16.025,0.9119,1.0509,18.3144,18.2432,12.3098,12.3417,-4.2379293,-2.6469538,83
908,path-y,AMD Ryzen 9 3900X,1024,6,16.9363,14.878,0.7087,0.8168,17.1944,17.2108,11.2098,11.1954,-3.6522133,-2.5727398,83
909,path-y,AMD Ryzen 9 3900X,1024,7,17.8146,15.2246,0.6114,0.7052,18.35,18.4071,10.897,10.8765,-3.63135,-2.8588753,83
910,path-y,AMD Ryzen 9 3900X,1024,8,18.5534,15.184,0.5928,0.6363,19.2365,19.2211,10.2143,10.2161,-3.9233987,-2.8619492,83
911,path-y,AMD Ryzen 9 3900X,1024,9,17.2908,13.8039,0.616,0.7141,18.1203,18.1725,8.961,8.9664,-3.9318254,-3.288074,83
912,path-y,AMD Ryzen 9 3900X,1024,10,16.058,12.9433,0.6853,0.7953,16.8529,16.7666,8.6044,8.5996,-3.4143224,-2.9332807,83
913,path-y,AMD Ryzen 9 3900X,2048,0,9.3113,8.2419,0.6467,0.7344,9.5119,9.5008,6.3133,6.3269,1.7790449,-1.7274685,84
914,path-y,AMD Ryzen 9 3900X,2048,1,8.2717,7.3406,0.5465,0.6261,8.4719,8.4584,5.6245,5.6224,1.7360214,-1.7255379,84
